engine,month,air_temp,noise,epr,egt,ff,n1,n2,noise_n,epr_n,egt_n,ff_n,n1_n,n2_n,normal,failure_prob
2,39,-14,137,52,2025,5342,13355,11336,True,True,False,True,True,True,False,75
2,40,-14,138,52,2036,5354,13383,11389,True,True,False,True,True,True,False,78
2,41,-1,138,52,2043,5364,13430,11418,True,True,False,True,True,True,False,81
2,42,-1,138,50,2059,5373,13436,11440,True,True,False,True,True,True,False,84
2,43,-6,138,50,2062,5382,13489,11495,True,True,False,True,True,True,False,87
2,44,-3,138,51,2075,5388,13520,11524,True,True,False,True,True,True,False,90
2,45,-10,139,52,2090,5399,13553,11566,True,True,False,True,True,True,False,93
2,46,-8,139,50,2099,5408,13591,11589,True,True,False,True,True,True,False,96
2,47,-3,139,52,2114,5422,13632,11641,True,True,False,True,True,True,False,99
2,48,-9,139,51,2127,5426,13655,11673,True,True,False,True,True,True,False,100
2,49,-9,139,52,2136,5436,13692,11713,True,True,False,True,True,True,False,100
2,50,-13,140,50,2149,5445,13729,11725,True,True,False,True,True,True,False,100
2,51,-11,140,52,2157,5454,13771,11770,True,True,False,True,True,True,False,100
2,52,-8,140,51,2162,5465,13803,11788,True,True,False,True,True,True,False,100
2,53,-12,140,49,2182,5468,13823,11841,True,True,False,True,True,True,False,100
2,54,0,140,51,2184,5478,13883,11864,True,True,False,True,True,True,False,100
2,55,-6,141,52,2194,5489,13895,11896,True,True,False,True,True,True,False,100
2,56,-9,141,51,2215,5495,13926,11957,True,True,False,True,True,True,False,100
2,57,-3,141,52,2224,5506,13990,11973,True,True,False,True,True,True,False,100
2,58,-12,141,52,2232,5514,14006,12011,True,True,False,True,True,True,False,100
2,59,-5,141,52,2240,5526,14051,12054,True,True,False,True,True,True,False,100
2,60,-14,142,49,2259,5538,14065,12089,True,True,False,True,True,True,False,100
3,1,-10,130,48,1300,5000,12000,1000,True,True,True,True,True,True,True,0
3,2,-4,130,48,1615,5011,12066,10049,True,True,True,True,True,True,True,0
3,3,-9,130,49,1622,5025,12092,10092,True,True,True,True,True,True,True,0
3,4,-8,130,49,1643,5035,12107,10131,True,True,True,True,True,True,True,0
3,5,-10,131,50,1649,5037,12159,10171,True,True,True,True,True,True,True,0
3,6,-9,131,48,1665,5046,12190,10179,True,True,True,True,True,True,True,0
3,7,-15,131,48,1674,5056,12224,10225,True,True,True,True,True,True,True,0
3,8,-12,131,50,1682,5069,12271,10257,True,True,True,True,True,True,True,0
3,9,-14,131,50,1698,5079,12312,10304,True,True,True,True,True,True,True,0
3,10,-4,132,49,1704,5082,12329,10324,True,True,True,True,True,True,True,0
3,11,-6,132,48,1715,5092,12381,10356,True,True,True,True,True,True,True,0
3,12,-8,132,48,1726,5104,12407,10396,True,True,True,True,True,True,True,0
3,13,-2,132,50,1739,5108,12452,10430,True,True,True,True,True,True,True,0
3,14,-13,132,49,1749,5117,12475,10474,True,True,True,True,True,True,True,0
3,15,-15,133,50,1757,5131,12523,10508,True,True,False,True,True,True,False,3
3,16,-6,133,50,1771,5139,12529,10531,True,True,False,True,True,True,False,6
3,17,-9,133,48,1780,5151,12593,10564,True,True,False,True,True,True,False,9
3,18,-7,133,50,1794,5157,12612,10614,True,True,False,True,True,True,False,12
3,19,-15,133,50,1804,5162,12659,10630,True,True,False,True,True,True,False,15
3,20,-14,134,49,1816,5174,12666,10696,True,True,False,True,True,True,False,18
3,21,0,134,49,1828,5181,12711,10734,True,True,False,True,True,True,False,21
3,22,-6,134,49,1839,5192,12766,10756,True,True,False,True,True,True,False,24
3,23,-14,134,50,1851,5201,12774,10799,True,True,False,True,True,True,False,27
3,24,-11,134,48,1856,5212,12806,10818,True,True,False,True,True,True,False,30
3,25,-8,135,50,1866,5217,12848,10864,True,True,False,True,True,True,False,33
3,26,-4,135,49,1876,5229,12876,10908,True,True,False,True,True,True,False,36
3,27,-6,135,48,1896,5242,12917,10928,True,True,False,True,True,True,False,39
3,28,-14,135,50,1901,5243,12971,10958,True,True,False,True,True,True,False,42
3,29,-1,135,50,1918,5252,12987,11000,True,True,False,True,True,True,False,45
3,30,-12,136,48,1921,5263,13048,11048,True,True,False,True,True,True,False,48
3,31,-2,136,48,1931,5278,13071,11058,True,True,False,True,True,True,False,51
3,32,-13,136,49,1941,5283,13110,11102,True,True,False,True,True,True,False,54
3,33,-13,136,48,1960,5296,13137,11122,True,True,False,True,True,True,False,57
3,34,-5,136,50,1971,5302,13167,11177,True,True,False,True,True,True,False,60
3,35,-6,137,49,1981,5308,13210,11192,True,True,False,True,True,True,False,63
3,36,-9,137,48,1987,5323,13253,11232,True,True,False,True,True,True,False,66
3,37,0,137,49,2006,5330,13269,11269,True,True,False,True,True,True,False,69
3,38,-8,137,51,2011,5338,13320,11329,True,True,False,True,True,True,False,72
3,39,-15,137,51,2021,5345,13339,11358,True,True,False,True,True,True,False,75
3,40,-5,138,50,2034,5352,13376,11368,True,True,False,True,True,True,False,78
3,41,-8,138,49,2047,5364,13415,11417,True,True,False,True,True,True,False,81
3,42,-3,138,49,2058,5373,13468,11446,True,True,False,True,True,True,False,84
3,43,-15,138,49,2062,5378,13488,11473,True,True,False,True,True,True,False,87
3,44,-3,138,52,2076,5390,13529,11518,True,True,False,True,True,True,False,90
3,45,-15,139,50,2092,5401,13568,11540,True,True,False,True,True,True,False,93
3,46,-1,139,50,2099,5407,13579,11576,True,True,False,True,True,True,False,96
3,47,-15,139,49,2111,5419,13636,11629,True,True,False,True,True,True,False,99
3,48,-11,139,50,2127,5427,13655,11664,True,True,False,True,True,True,False,100
3,49,-6,139,51,2128,5434,13694,11686,True,True,False,True,True,True,False,100
3,50,-13,140,50,2148,5441,13724,11731,True,True,False,True,True,True,False,100
3,51,-15,140,52,2153,5457,13755,11777,True,True,False,True,True,True,False,100
3,52,-9,140,51,2162,5459,13818,11809,True,True,False,True,True,True,False,100
3,53,-5,140,50,2173,5473,13824,11842,True,True,False,True,True,True,False,100
3,54,-14,140,52,2188,5477,13888,11856,True,True,False,True,True,True,False,100
3,55,-13,141,52,2198,5491,13909,11920,True,True,False,True,True,True,False,100
3,56,-4,141,51,2210,5500,13955,11941,True,True,False,True,True,True,False,100
3,57,-10,141,50,2222,5510,13994,11961,True,True,False,True,True,True,False,100
3,58,0,141,52,2229,5518,14018,12018,True,True,False,True,True,True,False,100
3,59,-3,141,49,2241,5525,14048,12047,True,True,False,True,True,True,False,100
3,60,-6,142,52,2251,5536,14089,12074,True,True,False,True,True,True,False,100
4,1,-9,130,50,1300,5000,12000,1000,True,True,True,True,True,True,True,0
4,2,-6,130,49,1621,5016,12057,10068,True,True,True,True,True,True,True,0
4,3,-1,130,48,1628,5019,12087,10091,True,True,True,True,True,True,True,0
4,4,-7,130,48,1643,5027,12126,10136,True,True,True,True,True,True,True,0
4,5,-5,131,48,1646,5037,12174,10170,True,True,True,True,True,True,True,0
4,6,-14,131,50,1658,5050,12183,10182,True,True,True,True,True,True,True,0
4,7,-11,131,50,1667,5061,12214,10219,True,True,True,True,True,True,True,0
4,8,-14,131,48,1679,5067,12266,10245,True,True,True,True,True,True,True,0
4,9,-3,131,48,1689,5080,12299,10303,True,True,True,True,True,True,True,0
4,10,-5,132,48,1706,5089,12347,10331,True,True,True,True,True,True,True,0
4,11,-11,132,48,1719,5094,12357,10367,True,True,True,True,True,True,True,0
4,12,-1,132,50,1722,5102,12391,10407,True,True,True,True,True,True,True,0
4,13,-14,132,50,1738,5114,12439,10425,True,True,True,True,True,True,True,0
4,14,-14,132,50,1743,5123,12458,10472,True,True,True,True,True,True,True,0
4,15,-1,133,49,1756,5126,12506,10516,True,True,False,True,True,True,False,3
4,16,-12,133,48,1773,5138,12534,10548,True,True,False,True,True,True,False,6
4,17,-2,133,49,1784,5150,12590,10580,True,True,False,True,True,True,False,9
4,18,-13,133,49,1797,5155,12607,10600,True,True,False,True,True,True,False,12
4,19,-10,133,48,1808,5169,12656,10638,True,True,False,True,True,True,False,15
4,20,-4,134,49,1817,5176,12684,10696,True,True,False,True,True,True,False,18
4,21,0,134,50,1826,5183,12729,10708,True,True,False,True,True,True,False,21
4,22,-9,134,48,1832,5194,12769,10738,True,True,False,True,True,True,False,24
4,23,-15,134,48,1852,5206,12795,10789,True,True,False,True,True,True,False,27
4,24,0,134,48,1859,5214,12834,10828,True,True,False,True,True,True,False,30
4,25,-10,135,50,1864,5216,12864,10840,True,True,False,True,True,True,False,33
4,26,-8,135,50,1885,5232,12875,10885,True,True,False,True,True,True,False,36
4,27,0,135,50,1892,5238,12936,10911,True,True,False,True,True,True,False,39
4,28,0,135,50,1898,5246,12955,10945,True,True,False,True,True,True,False,42
4,29,0,135,48,1916,5255,12991,10984,True,True,False,True,True,True,False,45
4,30,-13,136,50,1927,5262,13044,11022,True,True,False,True,True,True,False,48
4,31,-12,136,48,1932,5278,13066,11082,True,True,False,True,True,True,False,51
4,32,-8,136,50,1943,5281,13102,11116,True,True,False,True,True,True,False,54
4,33,-5,136,48,1954,5288,13144,11140,True,True,False,True,True,True,False,57
4,34,-1,136,48,1973,5303,13155,11183,True,True,False,True,True,True,False,60
4,35,-15,137,48,1977,5312,13195,11205,True,True,False,True,True,True,False,63
4,36,-14,137,50,1995,5317,13233,11235,True,True,False,True,True,True,False,66
4,37,-14,137,49,2001,5326,13265,11267,True,True,False,True,True,True,False,69
4,38,-1,137,49,2016,5339,13325,11320,True,True,False,True,True,True,False,72
4,39,-15,137,52,2023,5350,13347,11357,True,True,False,True,True,True,False,75
4,40,-3,138,52,2039,5359,13372,11384,True,True,False,True,True,True,False,78
4,41,-5,138,51,2045,5360,13410,11412,True,True,False,True,True,True,False,81
4,42,-2,138,51,2054,5374,13466,11462,True,True,False,True,True,True,False,84
4,43,-12,138,52,2072,5379,13470,11500,True,True,False,True,True,True,False,87
4,44,-12,138,52,2078,5394,13522,11510,True,True,False,True,True,True,False,90
4,45,-2,139,50,2089,5398,13555,11548,True,True,False,True,True,True,False,93
4,46,-9,139,49,2098,5410,13580,11590,True,True,False,True,True,True,False,96
4,47,-12,139,52,2112,5418,13643,11625,True,True,False,True,True,True,False,99
4,48,-11,139,49,2118,5430,13667,11651,True,True,False,True,True,True,False,100
4,49,-5,139,50,2129,5435,13708,11710,True,True,False,True,True,True,False,100
4,50,-2,140,52,2141,5448,13725,11725,True,True,False,True,True,True,False,100
4,51,-14,140,50,2155,5458,13781,11765,True,True,False,True,True,True,False,100
4,52,-7,140,50,2170,5459,13817,11790,True,True,False,True,True,True,False,100
4,53,-6,140,52,2172,5472,13831,11828,True,True,False,True,True,True,False,100
4,54,-4,140,51,2189,5484,13874,11858,True,True,False,True,True,True,False,100
4,55,-14,141,51,2200,5493,13906,11916,True,True,False,True,True,True,False,100
4,56,-1,141,49,2207,5500,13932,11945,True,True,False,True,True,True,False,100
4,57,-1,141,52,2219,5510,13977,11965,True,True,False,True,True,True,False,100
4,58,-7,141,50,2227,5521,13996,12006,True,True,False,True,True,True,False,100
4,59,-12,141,50,2239,5527,14047,12058,True,True,False,True,True,True,False,100
4,60,-3,142,49,2252,5533,14072,12091,True,True,False,True,True,True,False,100
5,1,-12,130,48,1300,5000,12000,1000,True,True,True,True,True,True,True,0
5,2,0,130,49,1621,5013,12035,10067,True,True,True,True,True,True,True,0
5,3,-9,130,48,1627,5019,12085,10096,True,True,True,True,True,True,True,0
5,4,0,130,49,1637,5030,12121,10118,True,True,True,True,True,True,True,0
5,5,-7,131,48,1647,5040,12153,10153,True,True,True,True,True,True,True,0
5,6,-9,131,48,1661,5051,12195,10186,True,True,True,True,True,True,True,0
5,7,-11,131,48,1668,5058,12233,10226,True,True,True,True,True,True,True,0
5,8,0,131,50,1677,5067,12260,10256,True,True,True,True,True,True,True,0
5,9,-11,131,49,1698,5074,12280,10282,True,True,True,True,True,True,True,0
5,10,-10,132,50,1700,5087,12322,10331,True,True,True,True,True,True,True,0
5,11,-9,132,48,1718,5095,12368,10359,True,True,True,True,True,True,True,0
5,12,-7,132,50,1722,5104,12386,10396,True,True,True,True,True,True,True,0
5,13,-13,132,50,1736,5116,12447,10439,True,True,True,True,True,True,True,0
5,14,-1,132,49,1744,5125,12486,10477,True,True,True,True,True,True,True,0
5,15,-15,133,50,1764,5132,12500,10512,True,True,False,True,True,True,False,3
5,16,0,133,48,1771,5139,12536,10527,True,True,False,True,True,True,False,6
5,17,-6,133,50,1784,5148,12590,10580,True,True,False,True,True,True,False,9
5,18,-13,133,48,1790,5156,12626,10600,True,True,False,True,True,True,False,12
5,19,-12,133,48,1806,5162,12660,10650,True,True,False,True,True,True,False,15
5,20,-2,134,50,1811,5177,12672,10677,True,True,False,True,True,True,False,18
5,21,-10,134,48,1824,5182,12702,10726,True,True,False,True,True,True,False,21
5,22,-13,134,49,1837,5193,12740,10741,True,True,False,True,True,True,False,24
5,23,-14,134,49,1849,5198,12771,10785,True,True,False,True,True,True,False,27
5,24,-14,134,49,1860,5213,12831,10839,True,True,False,True,True,True,False,30
5,25,-3,135,49,1872,5220,12859,10870,True,True,False,True,True,True,False,33
5,26,-15,135,48,1879,5226,12905,10895,True,True,False,True,True,True,False,36
5,27,-10,135,49,1893,5236,12940,10926,True,True,False,True,True,True,False,39
5,28,-6,135,48,1902,5246,12973,10970,True,True,False,True,True,True,False,42
5,29,-10,135,48,1914,5259,13010,11008,True,True,False,True,True,True,False,45
5,30,-14,136,50,1924,5265,13030,11025,True,True,False,True,True,True,False,48
5,31,-10,136,48,1939,5276,13060,11084,True,True,False,True,True,True,False,51
5,32,0,136,50,1942,5279,13116,11115,True,True,False,True,True,True,False,54
5,33,-11,136,48,1962,5292,13124,11139,True,True,False,True,True,True,False,57
5,34,-14,136,48,1965,5298,13164,11183,True,True,False,True,True,True,False,60
5,35,-5,137,48,1979,5307,13203,11198,True,True,False,True,True,True,False,63
5,36,-12,137,50,1990,5318,13250,11259,True,True,False,True,True,True,False,66
5,37,-3,137,49,2003,5326,13292,11264,True,True,False,True,True,True,False,69
5,38,-3,137,52,2007,5341,13304,11302,True,True,False,True,True,True,False,72
5,39,-2,137,50,2026,5349,13340,11349,True,True,False,True,True,True,False,75
5,40,-15,138,49,2031,5356,13389,11375,True,True,False,True,True,True,False,78
5,41,-7,138,49,2050,5361,13406,11430,True,True,False,True,True,True,False,81
5,42,-1,138,50,2058,5377,13461,11445,True,True,False,True,True,True,False,84
5,43,-7,138,51,2070,5384,13502,11472,True,True,False,True,True,True,False,87
5,44,-3,138,49,2083,5389,13515,11506,True,True,False,True,True,True,False,90
5,45,-3,139,50,2093,5400,13555,11568,True,True,False,True,True,True,False,93
5,46,0,139,51,2099,5413,13601,11576,True,True,False,True,True,True,False,96
5,47,-11,139,50,2114,5415,13614,11639,True,True,False,True,True,True,False,99
5,48,-14,139,49,2118,5431,13667,11669,True,True,False,True,True,True,False,100
5,49,-15,139,49,2132,5435,13688,11701,True,True,False,True,True,True,False,100
5,50,-9,140,50,2145,5443,13727,11728,True,True,False,True,True,True,False,100
5,51,-8,140,52,2154,5450,13774,11759,True,True,False,True,True,True,False,100
5,52,-3,140,51,2168,5465,13786,11797,True,True,False,True,True,True,False,100
5,53,-3,140,50,2180,5469,13840,11843,True,True,False,True,True,True,False,100
5,54,-10,140,51,2188,5480,13874,11863,True,True,False,True,True,True,False,100
5,55,-15,141,51,2204,5491,13903,11918,True,True,False,True,True,True,False,100
5,56,-3,141,50,2211,5497,13926,11956,True,True,False,True,True,True,False,100
5,57,-9,141,51,2226,5506,13974,11972,True,True,False,True,True,True,False,100
5,58,0,141,51,2234,5519,14011,12029,True,True,False,True,True,True,False,100
5,59,-10,141,50,2247,5529,14063,12062,True,True,False,True,True,True,False,100
5,60,-4,142,51,2249,5537,14092,12094,True,True,False,True,True,True,False,100
6,1,-14,130,48,1300,5000,12000,1000,True,True,True,True,True,True,True,0
6,2,-9,130,48,1618,5015,12058,10051,True,True,True,True,True,True,True,0
6,3,-6,130,50,1627,5024,12080,10076,True,True,True,True,True,True,True,0
6,4,-10,130,48,1638,5035,12133,10110,True,True,True,True,True,True,True,0
6,5,-6,131,48,1644,5043,12160,10154,True,True,True,True,True,True,True,0
6,6,-15,131,48,1662,5046,12208,10175,True,True,True,True,True,True,True,0
6,7,-14,131,49,1672,5059,12225,10237,True,True,True,True,True,True,True,0
6,8,-10,131,49,1677,5071,12279,10274,True,True,True,True,True,True,True,0
6,9,-13,131,49,1692,5076,12280,10296,True,True,True,True,True,True,True,0
6,10,-2,132,49,1699,5089,12338,10337,True,True,True,True,True,True,True,0
6,11,-3,132,48,1716,5097,12383,10381,True,True,True,True,True,True,True,0
6,12,-12,132,49,1722,5101,12404,10406,True,True,True,True,True,True,True,0
6,13,-12,132,50,1732,5111,12450,10446,True,True,True,True,True,True,True,0
6,14,-5,132,50,1745,5121,12486,10461,True,True,True,True,True,True,True,0
6,15,-6,133,50,1759,5129,12506,10523,True,True,False,True,True,True,False,3
6,16,-13,133,50,1770,5135,12527,10556,True,True,False,True,True,True,False,6
6,17,-15,133,50,1783,5144,12561,10589,True,True,False,True,True,True,False,9
6,18,-5,133,49,1793,5155,12598,10610,True,True,False,True,True,True,False,12
6,19,-2,133,49,1808,5165,12651,10662,True,True,False,True,True,True,False,15
6,20,-7,134,48,1811,5175,12672,10669,True,True,False,True,True,True,False,18
6,21,-11,134,48,1820,5187,12701,10725,True,True,False,True,True,True,False,21
6,22,-4,134,49,1835,5189,12757,10746,True,True,False,True,True,True,False,24
6,23,-11,134,49,1842,5201,12789,10780,True,True,False,True,True,True,False,27
6,24,-9,134,48,1857,5213,12805,10816,True,True,False,True,True,True,False,30
6,25,-7,135,49,1872,5222,12859,10843,True,True,False,True,True,True,False,33
6,26,0,135,50,1875,5232,12896,10893,True,True,False,True,True,True,False,36
6,27,-6,135,48,1887,5241,12919,10941,True,True,False,True,True,True,False,39
6,28,-12,135,49,1899,5249,12971,10948,True,True,False,True,True,True,False,42
6,29,-3,135,49,1908,5256,13005,10990,True,True,False,True,True,True,False,45
6,30,-13,136,50,1929,5264,13021,11038,True,True,False,True,True,True,False,48
6,31,-8,136,48,1938,5273,13078,11080,True,True,False,True,True,True,False,51
6,32,-3,136,50,1941,5286,13091,11117,True,True,False,True,True,True,False,54
6,33,-14,136,49,1957,5295,13127,11121,True,True,False,True,True,True,False,57
6,34,-4,136,48,1968,5298,13165,11173,True,True,False,True,True,True,False,60
6,35,0,137,49,1978,5311,13190,11214,True,True,False,True,True,True,False,63
6,36,-7,137,48,1995,5322,13240,11240,True,True,False,True,True,True,False,66
6,37,-12,137,49,2003,5327,13276,11286,True,True,False,True,True,True,False,69
6,38,-15,137,51,2013,5333,13306,11304,True,True,False,True,True,True,False,72
6,39,-2,137,52,2021,5349,13333,11363,True,True,False,True,True,True,False,75
6,40,-10,138,50,2030,5353,13373,11398,True,True,False,True,True,True,False,78
6,41,-10,138,52,2045,5363,13428,11401,True,True,False,True,True,True,False,81
6,42,-1,138,49,2055,5374,13460,11448,True,True,False,True,True,True,False,84
6,43,-4,138,50,2064,5386,13472,11483,True,True,False,True,True,True,False,87
6,44,-7,138,52,2078,5392,13507,11510,True,True,False,True,True,True,False,90
6,45,-4,139,51,2093,5404,13569,11569,True,True,False,True,True,True,False,93
6,46,-15,139,51,2100,5405,13592,11609,True,True,False,True,True,True,False,96
6,47,-13,139,49,2106,5414,13622,11628,True,True,False,True,True,True,False,99
6,48,-1,139,49,2125,5426,13658,11675,True,True,False,True,True,True,False,100
6,49,-5,139,49,2134,5438,13695,11690,True,True,False,True,True,True,False,100
6,50,-4,140,50,2141,5447,13726,11727,True,True,False,True,True,True,False,100
6,51,-5,140,51,2153,5452,13783,11771,True,True,False,True,True,True,False,100
6,52,-4,140,52,2170,5467,13800,11799,True,True,False,True,True,True,False,100
6,53,-1,140,50,2172,5473,13843,11852,True,True,False,True,True,True,False,100
6,54,0,140,51,2186,5483,13882,11889,True,True,False,True,True,True,False,100
6,55,-8,141,49,2198,5493,13898,11902,True,True,False,True,True,True,False,100
6,56,0,141,49,2210,5495,13945,11947,True,True,False,True,True,True,False,100
