engine,month,air_temp,noise,epr,egt,ff,n1,n2,noise_n,epr_n,egt_n,ff_n,n1_n,n2_n,normal,failure_prob
3,3,-5,121,50,1266,5147,12480,9865,True,True,True,True,True,True,True,0
3,4,-8,121,48,1335,5177,12517,9910,True,True,True,True,True,True,True,0
3,5,-12,121,49,1390,5274,12716,9946,True,True,True,True,True,True,True,0
3,6,-7,121,48,1428,5389,12839,10131,True,True,True,True,True,True,True,0
3,7,-5,122,50,1442,5390,12931,10243,True,True,True,True,True,True,True,0
3,8,-12,123,48,1480,5483,13182,10421,True,True,True,True,True,True,True,0
3,9,-10,124,49,1483,5560,13310,10444,True,True,True,False,True,True,False,18
3,10,-8,124,48,1496,5653,13374,10691,True,True,True,False,True,True,False,18
3,11,-8,124,50,1577,5784,13601,10724,True,True,True,False,True,True,False,18
3,12,-4,124,48,1582,5879,13729,10793,True,True,True,False,True,True,False,18
3,13,-14,124,49,1666,5948,13854,10852,True,True,True,False,True,True,False,18
3,14,-9,125,48,1693,6041,13893,10880,True,True,True,False,True,True,False,18
3,15,-12,126,50,1803,6049,14117,11039,True,True,True,False,False,True,False,36
3,16,-14,126,49,1889,6134,14153,11145,True,True,True,False,False,True,False,36
3,17,0,126,50,1918,6229,14174,11248,True,True,False,False,False,True,False,54
3,18,-3,126,54,1949,6279,14327,11296,True,False,False,False,False,True,False,64
3,19,-3,126,51,2049,6367,14490,11502,True,False,False,False,False,True,False,64
3,20,-11,126,48,2090,6377,14574,11698,True,True,False,False,False,True,False,54
3,21,-4,126,50,2195,6489,14760,11774,True,True,False,False,False,True,False,54
3,22,-9,126,53,2335,6626,14942,11981,True,False,False,False,False,True,False,64
3,23,-2,126,54,2402,6714,15223,12072,True,False,False,False,False,False,False,82
3,24,-4,126,50,2466,6760,15232,12184,True,True,False,False,False,False,False,72
4,1,-7,122,48,1102,5035,12014,11009,True,True,True,True,True,True,True,0
4,2,-9,122,49,1107,5149,12091,11044,True,True,True,True,True,True,True,0
4,3,-13,122,48,1222,5236,12289,11237,True,True,True,True,True,True,True,0
4,4,-4,122,50,1291,5391,12317,11352,True,True,True,True,True,True,True,0
4,5,-9,123,48,1405,5454,12328,11447,True,True,True,True,True,True,True,0
4,6,-6,123,50,1447,5521,12399,11668,True,True,True,False,True,True,False,18
4,7,-11,123,48,1474,5550,12628,11714,True,True,True,False,True,True,False,18
4,8,-6,124,48,1527,5569,12734,11801,True,True,True,False,True,True,False,18
4,9,-11,125,48,1657,5638,12805,11869,True,True,True,False,True,True,False,18
4,10,-7,126,50,1699,5694,13162,12043,True,True,True,False,True,False,False,36
4,11,-8,127,49,1710,5749,13234,12300,True,True,True,False,True,False,False,36
4,12,-15,127,48,1889,5811,13412,12342,True,True,True,False,True,False,False,36
4,13,-4,127,49,1950,5863,13581,12469,True,True,False,False,True,False,False,54
4,14,-8,127,50,2014,5915,13773,12508,True,True,False,False,True,False,False,54
4,15,-11,127,50,2114,5968,13855,12544,True,True,False,False,True,False,False,54
4,16,-2,127,49,2228,6070,13960,12594,True,True,False,False,True,False,False,54
4,17,-6,127,50,2279,6164,14121,12651,True,True,False,False,False,False,False,72
4,18,-10,128,50,2416,6220,14207,12715,True,True,False,False,False,False,False,72
4,19,-10,129,51,2495,6309,14281,12858,True,False,False,False,False,False,False,82
4,20,-5,129,50,2605,6316,14353,12983,True,True,False,False,False,False,False,72
4,21,-12,130,51,2731,6331,14462,13125,True,False,False,False,False,False,False,82
4,22,-14,130,48,2779,6376,14623,13211,True,True,False,False,False,False,False,72
4,23,-8,130,54,2879,6548,14816,13326,True,False,False,False,False,False,False,82
4,24,-2,130,50,2926,6673,14990,13487,True,True,False,False,False,False,False,72
5,1,-4,125,48,1352,4842,12403,10498,True,True,True,True,True,True,True,0
5,2,-14,125,49,1493,4957,12663,10684,True,True,True,True,True,True,True,0
5,3,-8,125,48,1529,5003,12735,10720,True,True,True,True,True,True,True,0
5,4,-9,125,50,1614,5080,12777,10740,True,True,True,True,True,True,True,0
5,5,-2,125,48,1675,5089,12806,10878,True,True,True,True,True,True,True,0
5,6,-7,125,49,1782,5186,12998,10992,True,True,True,True,True,True,True,0
5,7,-4,126,48,1910,5258,13090,11100,True,True,False,True,True,True,False,18
5,8,-1,126,50,1938,5353,13193,11105,True,True,False,True,True,True,False,18
5,9,-14,126,50,2093,5445,13259,11210,True,True,False,True,True,True,False,18
5,10,0,126,49,2105,5477,13317,11214,True,True,False,True,True,True,False,18
5,11,-5,126,48,2165,5613,13389,11235,True,True,False,False,True,True,False,36
5,12,-12,127,49,2174,5648,13538,11260,True,True,False,False,True,True,False,36
5,13,-10,127,49,2250,5721,13774,11449,True,True,False,False,True,True,False,36
5,14,-2,127,50,2390,5770,13929,11637,True,True,False,False,True,True,False,36
5,15,-13,127,49,2433,5806,14027,11730,True,True,False,False,False,True,False,54
5,16,-4,128,50,2514,5858,14268,11764,True,True,False,False,False,True,False,54
5,17,0,128,48,2574,5885,14404,11834,True,True,False,False,False,True,False,54
5,18,-4,128,51,2605,5942,14703,11897,True,False,False,False,False,True,False,64
5,19,-2,128,54,2661,5951,14735,11939,True,False,False,False,False,True,False,64
5,20,-4,128,50,2722,6011,14841,12248,True,True,False,False,False,False,False,72
5,21,-7,128,50,2813,6098,15109,12475,True,True,False,False,False,False,False,72
5,22,-14,129,54,2827,6161,15238,12684,True,False,False,False,False,False,False,82
5,23,0,129,49,2873,6221,15265,12739,True,True,False,False,False,False,False,72
5,24,-7,129,53,2921,6304,15319,12895,True,False,False,False,False,False,False,82
6,1,-1,122,48,1206,4885,11860,9733,True,True,True,True,True,True,True,0
6,2,-13,122,49,1222,4968,11914,9797,True,True,True,True,True,True,True,0
6,3,-3,123,50,1376,5018,11945,9843,True,True,True,True,True,True,True,0
6,4,-3,123,50,1520,5117,12245,10014,True,True,True,True,True,True,True,0
6,5,-14,123,48,1623,5202,12291,10154,True,True,True,True,True,True,True,0
6,6,-13,123,49,1707,5303,12404,10377,True,True,True,True,True,True,True,0
6,7,-15,123,49,1746,5421,12674,10598,True,True,True,True,True,True,True,0
6,8,-3,123,48,1807,5490,12904,10604,True,True,True,True,True,True,True,0
6,9,-11,123,49,1844,5503,13091,10676,True,True,True,False,True,True,False,18
6,10,-1,123,49,1921,5574,13175,10688,True,True,False,False,True,True,False,36
6,11,0,123,49,1994,5605,13408,10730,True,True,False,False,True,True,False,36
6,12,-12,124,50,2008,5696,13432,10921,True,True,False,False,True,True,False,36
6,13,-12,124,49,2198,5865,13608,11220,True,True,False,False,True,True,False,36
6,14,-1,125,48,2300,5876,13915,11251,True,True,False,False,True,True,False,36
6,15,-2,126,48,2341,5984,13962,11339,True,True,False,False,True,True,False,36
6,16,-3,126,49,2427,5996,13970,11397,True,True,False,False,True,True,False,36
6,17,-4,126,50,2538,6067,14103,11560,True,True,False,False,False,True,False,54
6,18,-6,127,50,2661,6161,14158,11612,True,True,False,False,False,True,False,54
6,19,-2,128,49,2683,6168,14236,11666,True,True,False,False,False,True,False,54
6,20,-13,128,54,2702,6218,14313,11688,True,False,False,False,False,True,False,64
6,21,-15,129,49,2799,6259,14530,11804,True,True,False,False,False,True,False,54
6,22,-12,129,52,2816,6265,14745,11895,True,False,False,False,False,True,False,64
6,23,-4,129,52,2946,6290,15011,12012,True,False,False,False,False,False,False,82
6,24,-13,129,51,2967,6330,15076,12315,True,False,False,False,False,False,False,82
7,1,-12,124,49,1224,4850,11176,9134,True,True,True,True,True,True,True,0
7,2,-15,124,50,1384,4920,11383,9321,True,True,True,True,True,True,True,0
7,3,-10,124,48,1484,4931,11453,9480,True,True,True,True,True,True,True,0
7,4,-3,124,50,1516,5019,11464,9512,True,True,True,True,True,True,True,0
7,5,-4,124,50,1551,5059,11697,9720,True,True,True,True,True,True,True,0
7,6,-13,125,50,1593,5155,11876,9964,True,True,True,True,True,True,True,0
7,7,-3,125,48,1736,5190,11922,10270,True,True,True,True,True,True,True,0
7,8,-10,125,49,1780,5225,12125,10614,True,True,True,True,True,True,True,0
7,9,-11,126,49,1923,5280,12148,11005,True,True,False,True,True,True,False,18
7,10,-10,126,48,2019,5300,12311,11140,True,True,False,True,True,True,False,18
7,11,-2,127,49,2024,5340,12572,11226,True,True,False,True,True,True,False,18
7,12,-11,128,50,2033,5372,12713,11233,True,True,False,True,True,True,False,18
7,13,-13,128,48,2038,5404,12740,11300,True,True,False,True,True,True,False,18
7,14,0,128,50,2120,5476,12827,11430,True,True,False,True,True,True,False,18
7,15,-12,128,49,2120,5488,12943,11432,True,True,False,True,True,True,False,18
7,16,-11,128,50,2252,5506,13127,11462,True,True,False,False,True,True,False,36
7,17,-10,128,48,2254,5583,13445,11756,True,True,False,False,True,True,False,36
7,18,-11,128,53,2270,5607,13731,12037,True,False,False,False,True,False,False,64
7,19,-14,128,51,2349,5614,13733,12307,True,False,False,False,True,False,False,64
7,20,-14,128,48,2495,5641,13783,12514,True,True,False,False,True,False,False,54
7,21,-2,129,50,2613,5644,14071,12652,True,True,False,False,False,False,False,72
7,22,-8,129,48,2648,5653,14147,12759,True,True,False,False,False,False,False,72
7,23,-12,129,50,2754,5687,14409,12825,True,True,False,False,False,False,False,72
7,24,-6,129,53,2788,5751,14528,13023,True,False,False,False,False,False,False,82
8,1,-6,123,49,1341,4996,12444,9202,True,True,True,True,True,True,True,0
8,2,0,123,50,1394,5028,12560,9540,True,True,True,True,True,True,True,0
8,3,-12,123,50,1550,5085,12845,9711,True,True,True,True,True,True,True,0
8,4,-4,123,50,1607,5105,13055,9810,True,True,True,True,True,True,True,0
8,5,-13,123,49,1720,5187,13230,10034,True,True,True,True,True,True,True,0
8,6,-14,123,49,1731,5249,13397,10061,True,True,True,True,True,True,True,0
8,7,-3,124,49,1775,5275,13589,10375,True,True,True,True,True,True,True,0
8,8,-1,124,48,1871,5345,13760,10519,True,True,True,True,True,True,True,0
8,9,-10,124,50,1926,5457,13930,10560,True,True,False,True,True,True,False,18
8,10,-3,124,50,2055,5564,14137,10564,True,True,False,False,False,True,False,54
8,11,-4,124,50,2062,5680,14361,10934,True,True,False,False,False,True,False,54
8,12,-8,124,50,2231,5759,14522,11077,True,True,False,False,False,True,False,54
8,13,0,124,50,2292,5828,14664,11146,True,True,False,False,False,True,False,54
8,14,-3,125,48,2343,5891,14692,11383,True,True,False,False,False,True,False,54
8,15,-1,125,49,2500,5905,14964,11491,True,True,False,False,False,True,False,54
8,16,-15,126,48,2617,5959,15212,11575,True,True,False,False,False,True,False,54
8,17,-3,126,50,2625,6114,15268,11734,True,True,False,False,False,True,False,54
8,18,-3,126,51,2693,6131,15297,12124,True,False,False,False,False,False,False,82
8,19,-2,126,50,2765,6154,15330,12438,True,True,False,False,False,False,False,72
8,20,-2,126,51,2797,6203,15514,12438,True,False,False,False,False,False,False,82
8,21,-10,126,48,2918,6329,15602,12553,True,True,False,False,False,False,False,72
8,22,-9,126,50,2952,6406,15905,12564,True,True,False,False,False,False,False,72
8,23,-10,127,50,2986,6486,16003,12627,True,True,False,False,False,False,False,72
8,24,-1,127,53,2990,6581,16062,12722,True,False,False,False,False,False,False,82
9,1,-1,122,49,1240,4911,12258,10719,True,True,True,True,True,True,True,0
9,2,-15,122,49,1356,4922,12385,10923,True,True,True,True,True,True,True,0
9,3,-12,123,48,1470,5034,12469,11182,True,True,True,True,True,True,True,0
9,4,-3,124,48,1644,5162,12599,11218,True,True,True,True,True,True,True,0
9,5,-6,124,48,1764,5264,12777,11251,True,True,True,True,True,True,True,0
9,6,-12,124,48,1848,5301,12857,11260,True,True,True,True,True,True,True,0
9,7,-4,125,50,1940,5368,12878,11525,True,True,False,True,True,True,False,18
9,8,-2,125,50,2052,5488,12946,11829,True,True,False,True,True,True,False,18
9,9,-8,126,49,2100,5552,13013,11900,True,True,False,False,True,True,False,36
9,10,-12,126,49,2164,5603,13310,12086,True,True,False,False,True,False,False,54
9,11,-13,127,50,2201,5648,13384,12145,True,True,False,False,True,False,False,54
9,12,-12,127,49,2232,5731,13460,12298,True,True,False,False,True,False,False,54
9,13,-8,127,50,2326,5773,13589,12466,True,True,False,False,True,False,False,54
9,14,-15,127,50,2402,5789,13770,12637,True,True,False,False,True,False,False,54
9,15,-13,127,48,2425,5935,13862,12703,True,True,False,False,True,False,False,54
9,16,-6,128,48,2571,5949,13964,12775,True,True,False,False,True,False,False,54
9,17,0,128,49,2664,6057,14085,12830,True,True,False,False,False,False,False,72
9,18,-14,128,48,2781,6109,14303,13018,True,True,False,False,False,False,False,72
9,19,-11,128,48,2929,6187,14313,13302,True,True,False,False,False,False,False,72
9,20,-7,128,49,2929,6247,14544,13410,True,True,False,False,False,False,False,72
9,21,-4,128,50,2996,6277,14616,13584,True,True,False,False,False,False,False,72
9,22,-3,129,49,3095,6298,14665,13668,True,True,False,False,False,False,False,72
9,23,-14,130,52,3159,6328,14696,13885,True,False,False,False,False,False,False,82
9,24,-13,131,51,3276,6371,14820,14050,True,False,False,False,False,False,False,82
10,1,-5,120,48,1310,4849,12189,10446,True,True,True,True,True,True,True,0
10,2,-12,120,48,1364,4924,12298,10512,True,True,True,True,True,True,True,0
10,3,-2,120,49,1436,4938,12412,10604,True,True,True,True,True,True,True,0
10,4,-11,120,49,1505,5044,12777,10875,True,True,True,True,True,True,True,0
10,5,-4,120,50,1561,5119,13028,10940,True,True,True,True,True,True,True,0
10,6,-4,120,48,1584,5119,13250,10953,True,True,True,True,True,True,True,0
10,7,-2,120,49,1657,5164,13342,11052,True,True,True,True,True,True,True,0
10,8,-9,121,48,1776,5168,13362,11325,True,True,True,True,True,True,True,0
10,9,-11,122,49,1796,5232,13399,11411,True,True,True,True,True,True,True,0
10,10,-3,122,49,1887,5233,13417,11609,True,True,True,True,True,True,True,0
10,11,-8,123,50,1921,5357,13582,11628,True,True,False,True,True,True,False,18
10,12,-7,123,48,2010,5463,13622,11794,True,True,False,True,True,True,False,18
10,13,-2,123,49,2079,5468,13657,11821,True,True,False,True,True,True,False,18
10,14,0,123,50,2179,5603,13669,12116,True,True,False,False,True,False,False,54
10,15,-13,123,48,2214,5636,13749,12228,True,True,False,False,True,False,False,54
10,16,-15,123,49,2216,5722,13886,12258,True,True,False,False,True,False,False,54
10,17,-13,124,50,2278,5728,13889,12523,True,True,False,False,True,False,False,54
10,18,-10,124,49,2336,5759,13915,12804,True,True,False,False,True,False,False,54
10,19,-15,124,51,2492,5808,13981,12898,True,False,False,False,True,False,False,64
10,20,-10,124,52,2579,5870,14144,12915,True,False,False,False,False,False,False,82
10,21,-5,124,51,2642,5875,14235,13216,True,False,False,False,False,False,False,82
10,22,-11,124,54,2715,5948,14248,13456,True,False,False,False,False,False,False,82
10,23,0,124,48,2876,6055,14567,13579,True,True,False,False,False,False,False,72
10,24,-6,125,54,3003,6126,14682,13704,True,False,False,False,False,False,False,82
11,1,-9,123,49,1171,4953,12325,10973,True,True,True,True,True,True,True,0
11,2,-1,124,50,1279,5053,12489,11039,True,True,True,True,True,True,True,0
11,3,-5,124,48,1398,5099,12646,11052,True,True,True,True,True,True,True,0
11,4,-4,124,49,1405,5100,12731,11163,True,True,True,True,True,True,True,0
11,5,-10,124,49,1416,5184,12817,11177,True,True,True,True,True,True,True,0
11,6,-13,124,48,1460,5271,12935,11195,True,True,True,True,True,True,True,0
11,7,-3,124,49,1600,5298,12954,11286,True,True,True,True,True,True,True,0
11,8,-4,124,49,1612,5305,13216,11357,True,True,True,True,True,True,True,0
11,9,0,124,48,1720,5421,13312,11538,True,True,True,True,True,True,True,0
11,10,-3,124,49,1783,5441,13559,11628,True,True,True,True,True,True,True,0
11,11,-3,124,50,1843,5475,13644,11680,True,True,True,True,True,True,True,0
11,12,-2,124,49,1939,5480,13738,11788,True,True,False,True,True,True,False,18
11,13,-9,125,48,1972,5534,13860,12022,True,True,False,False,True,False,False,54
11,14,-11,125,48,2036,5555,13931,12153,True,True,False,False,True,False,False,54
11,15,-4,126,48,2128,5603,14038,12270,True,True,False,False,False,False,False,72
11,16,-4,127,49,2153,5627,14095,12341,True,True,False,False,False,False,False,72
11,17,-15,127,50,2167,5651,14114,12342,True,True,False,False,False,False,False,72
11,18,-12,127,52,2219,5665,14257,12589,True,False,False,False,False,False,False,82
11,19,-5,127,48,2225,5758,14294,12731,True,True,False,False,False,False,False,72
11,20,-1,127,54,2250,5834,14320,13031,True,False,False,False,False,False,False,82
11,21,-1,127,51,2364,5906,14487,13225,True,False,False,False,False,False,False,82
11,22,-9,127,54,2394,6009,14520,13337,True,False,False,False,False,False,False,82
11,23,-2,127,54,2474,6150,14548,13403,True,False,False,False,False,False,False,82
11,24,-6,128,48,2584,6194,14573,13540,True,True,False,False,False,False,False,72
12,1,-15,121,49,1407,5015,11460,9454,True,True,True,True,True,True,True,0
12,2,-8,121,49,1458,5097,11683,9481,True,True,True,True,True,True,True,0
12,3,-15,122,48,1526,5229,11833,9727,True,True,True,True,True,True,True,0
12,4,-1,122,49,1628,5303,11879,9789,True,True,True,True,True,True,True,0
12,5,-7,122,49,1714,5331,12060,9910,True,True,True,True,True,True,True,0
12,6,0,122,48,1854,5354,12378,9984,True,True,True,True,True,True,True,0
12,7,-13,123,49,1953,5438,12504,10173,True,True,False,True,True,True,False,18
12,8,-10,123,48,2044,5528,12528,10274,True,True,False,False,True,True,False,36
12,9,-14,123,48,2202,5556,12693,10358,True,True,False,False,True,True,False,36
12,10,-7,123,49,2330,5669,12803,10423,True,True,False,False,True,True,False,36
12,11,-4,123,48,2410,5722,12900,10633,True,True,False,False,True,True,False,36
12,12,-6,123,49,2451,5817,13015,10718,True,True,False,False,True,True,False,36
12,13,-8,123,49,2515,5908,13090,11007,True,True,False,False,True,True,False,36
12,14,-12,123,49,2521,5967,13448,11107,True,True,False,False,True,True,False,36
12,15,0,123,48,2581,6011,13746,11187,True,True,False,False,True,True,False,36
12,16,-5,123,50,2666,6108,13798,11521,True,True,False,False,True,True,False,36
12,17,-12,123,50,2774,6112,13875,11663,True,True,False,False,True,True,False,36
12,18,-7,123,48,2801,6152,14040,11736,True,True,False,False,False,True,False,54
12,19,-14,123,50,2886,6218,14057,11804,True,True,False,False,False,True,False,54
12,20,-9,124,49,2888,6298,14250,11823,True,True,False,False,False,True,False,54
12,21,-2,125,51,2949,6393,14422,12060,True,False,False,False,False,False,False,82
12,22,-9,125,49,3067,6483,14438,12226,True,True,False,False,False,False,False,72
12,23,-13,126,51,3084,6603,14588,12277,True,False,False,False,False,False,False,82
12,24,-14,126,50,3125,6738,14733,12278,True,True,False,False,False,False,False,72
13,1,-12,124,50,1215,4828,11929,9112,True,True,True,True,True,True,True,0
13,2,-9,124,48,1254,4869,11937,9155,True,True,True,True,True,True,True,0
13,3,-10,124,48,1360,4920,12186,9322,True,True,True,True,True,True,True,0
13,4,-2,124,48,1449,5005,12268,9667,True,True,True,True,True,True,True,0
13,5,-14,124,50,1592,5024,12427,9709,True,True,True,True,True,True,True,0
13,6,-7,124,49,1745,5106,12600,9817,True,True,True,True,True,True,True,0
13,7,-4,124,50,1901,5112,12677,9835,True,True,False,True,True,True,False,18
13,8,-3,124,48,1936,5153,12984,9897,True,True,False,True,True,True,False,18
13,9,-14,124,48,1996,5217,13322,10042,True,True,False,True,True,True,False,18
13,10,0,124,50,2075,5253,13445,10203,True,True,False,True,True,True,False,18
13,11,-1,124,48,2233,5261,13463,10471,True,True,False,True,True,True,False,18
13,12,-7,124,48,2263,5344,13501,10629,True,True,False,True,True,True,False,18
13,13,-14,124,49,2266,5460,13502,10760,True,True,False,True,True,True,False,18
13,14,-5,124,48,2388,5478,13592,10809,True,True,False,True,True,True,False,18
13,15,-10,124,48,2457,5558,13839,10950,True,True,False,False,True,True,False,36
13,16,0,125,50,2579,5603,13948,11124,True,True,False,False,True,True,False,36
13,17,-1,125,50,2678,5652,14125,11242,True,True,False,False,False,True,False,54
13,18,-5,125,50,2741,5800,14149,11280,True,True,False,False,False,True,False,54
13,19,-3,125,49,2819,5881,14379,11297,True,True,False,False,False,True,False,54
13,20,-13,125,52,2841,5905,14445,11493,True,False,False,False,False,True,False,64
13,21,-15,126,54,2949,5935,14483,11606,True,False,False,False,False,True,False,64
13,22,-6,126,49,2993,6055,14688,11753,True,True,False,False,False,True,False,54
13,23,-10,126,50,3025,6096,14741,11838,True,True,False,False,False,True,False,54
13,24,-15,126,48,3087,6187,15046,11897,True,True,False,False,False,True,False,54
14,1,-12,123,49,1337,5021,11058,9821,True,True,True,True,True,True,True,0
14,2,-12,123,48,1437,5072,11251,9911,True,True,True,True,True,True,True,0
14,3,-15,123,49,1517,5148,11308,10006,True,True,True,True,True,True,True,0
14,4,-13,124,49,1644,5186,11313,10150,True,True,True,True,True,True,True,0
14,5,-8,124,48,1756,5247,11339,10306,True,True,True,True,True,True,True,0
14,6,-3,124,48,1912,5306,11355,10373,True,True,False,True,True,True,False,18
14,7,-12,124,49,2026,5311,11396,10591,True,True,False,True,True,True,False,18
14,8,-7,124,50,2028,5421,11517,10785,True,True,False,True,True,True,False,18
14,9,-14,124,48,2054,5473,11635,10919,True,True,False,True,True,True,False,18
14,10,-12,124,50,2208,5616,11708,11051,True,True,False,False,True,True,False,36
14,11,-8,124,50,2297,5731,11881,11051,True,True,False,False,True,True,False,36
14,12,-1,125,48,2379,5782,12002,11077,True,True,False,False,True,True,False,36
14,13,-11,126,50,2393,5825,12279,11138,True,True,False,False,True,True,False,36
14,14,-6,127,48,2394,5845,12348,11211,True,True,False,False,True,True,False,36
14,15,-6,128,49,2459,5929,12357,11454,True,True,False,False,True,True,False,36
14,16,-12,129,50,2550,5940,12480,11496,True,True,False,False,True,True,False,36
14,17,-11,129,48,2616,5948,12570,11793,True,True,False,False,True,True,False,36
14,18,-7,129,49,2661,6010,12715,11937,True,True,False,False,True,True,False,36
14,19,-2,129,51,2717,6179,12834,11963,True,False,False,False,True,True,False,46
14,20,-13,129,51,2781,6219,12990,12016,True,False,False,False,True,False,False,64
14,21,-14,129,48,2797,6379,13009,12061,True,True,False,False,True,False,False,54
14,22,-10,129,50,2913,6481,13133,12252,True,True,False,False,True,False,False,54
14,23,-15,130,50,2958,6518,13188,12292,True,True,False,False,True,False,False,54
14,24,-7,131,51,2990,6519,13259,12299,True,False,False,False,True,False,False,64
15,1,-6,125,48,1185,4857,11734,9183,True,True,True,True,True,True,True,0
15,2,-1,126,48,1285,4952,11748,9498,True,True,True,True,True,True,True,0
15,3,-13,126,48,1299,5020,11761,9684,True,True,True,True,True,True,True,0
15,4,-8,126,49,1400,5039,11817,9759,True,True,True,True,True,True,True,0
15,5,-10,126,48,1431,5043,11967,9862,True,True,True,True,True,True,True,0
15,6,-10,127,48,1432,5044,12049,9963,True,True,True,True,True,True,True,0
15,7,-4,127,48,1458,5121,12183,10238,True,True,True,True,True,True,True,0
15,8,-3,127,48,1547,5137,12328,10302,True,True,True,True,True,True,True,0
15,9,-13,128,49,1660,5193,12419,10445,True,True,True,True,True,True,True,0
15,10,-12,128,49,1721,5326,12435,10499,True,True,True,True,True,True,True,0
15,11,-13,128,49,1881,5448,12503,10545,True,True,True,True,True,True,True,0
15,12,-13,128,48,1930,5449,12550,10778,True,True,False,True,True,True,False,18
15,13,-11,128,50,1981,5529,12615,10909,True,True,False,False,True,True,False,36
15,14,-15,128,49,2036,5591,12628,10910,True,True,False,False,True,True,False,36
15,15,-4,128,50,2159,5618,12739,11129,True,True,False,False,True,True,False,36
15,16,-6,128,50,2188,5746,12826,11341,True,True,False,False,True,True,False,36
15,17,-5,128,50,2188,5778,12944,11545,True,True,False,False,True,True,False,36
15,18,-9,128,48,2224,5889,13046,11884,True,True,False,False,True,True,False,36
15,19,0,128,54,2231,5958,13204,12139,True,False,False,False,True,False,False,64
15,20,-9,129,52,2308,5996,13328,12341,True,False,False,False,True,False,False,64
