engine,month,air_temp,noise,epr,egt,ff,n1,n2,noise_n,epr_n,egt_n,ff_n,n1_n,n2_n,normal,failure_prob
4,23,-5,134,50,1845,5200,12782,10774,True,True,False,True,True,True,False,9
4,24,-5,134,49,1857,5210,12820,10823,True,True,False,True,True,True,False,10
4,25,-2,135,48,1870,5219,12863,10854,True,True,False,True,True,True,False,11
4,26,-14,135,50,1883,5227,12898,10896,True,True,False,True,True,True,False,12
4,27,-9,135,49,1895,5236,12928,10929,True,True,False,True,True,True,False,13
4,28,-14,135,48,1899,5248,12948,10965,True,True,False,True,True,True,False,14
4,29,-3,135,48,1908,5256,12984,11005,True,True,False,True,True,True,False,15
4,30,-7,136,48,1928,5268,13043,11029,True,True,False,True,True,True,False,16
4,31,-14,136,48,1932,5273,13078,11081,True,True,False,True,True,True,False,17
4,32,-2,136,48,1945,5282,13097,11100,True,True,False,True,True,True,False,18
4,33,-8,136,50,1954,5294,13147,11134,True,True,False,True,True,True,False,19
4,34,-15,136,49,1964,5300,13169,11168,True,True,False,True,True,True,False,20
4,35,-15,137,49,1981,5310,13212,11209,True,True,False,True,True,True,False,21
4,36,-6,137,48,1991,5322,13228,11246,True,True,False,True,True,True,False,22
4,37,-13,137,52,2002,5327,13262,11284,True,False,False,True,True,True,False,24
4,38,-10,137,49,2017,5333,13308,11304,True,True,False,True,True,True,False,25
4,39,-10,137,50,2025,5350,13334,11354,True,True,False,True,True,True,False,26
4,40,-8,138,50,2035,5351,13398,11395,False,True,False,False,True,True,False,29
4,41,-7,138,52,2044,5367,13417,11411,False,False,False,False,True,True,False,33
4,42,-3,138,49,2053,5369,13449,11452,False,True,False,False,True,True,False,36
4,43,-4,138,50,2062,5379,13490,11488,False,True,False,False,True,True,False,39
4,44,0,138,49,2076,5388,13533,11536,False,True,False,False,False,False,False,44
4,45,-15,139,50,2091,5402,13546,11554,False,True,False,False,False,False,False,49
4,46,-4,139,50,2100,5410,13609,11583,False,True,False,False,False,False,False,54
4,47,-4,139,50,2111,5416,13621,11633,False,True,False,False,False,False,False,59
4,48,-14,139,49,2126,5424,13677,11661,False,True,False,False,False,False,False,64
4,49,-13,139,51,2138,5439,13700,11707,False,False,False,False,False,False,False,70
4,50,-12,140,52,2145,5443,13716,11737,False,False,False,False,False,False,False,76
4,51,-3,140,51,2157,5450,13757,11777,False,False,False,False,False,False,False,82
4,52,-13,140,51,2168,5467,13806,11811,False,False,False,False,False,False,False,88
4,53,-13,140,52,2176,5476,13838,11847,False,False,False,False,False,False,False,94
4,54,-7,140,52,2186,5481,13876,11881,False,False,False,False,False,False,False,100
4,55,-14,141,52,2198,5493,13905,11898,False,False,False,False,False,False,False,100
4,56,-7,141,49,2206,5497,13931,11955,False,True,False,False,False,False,False,100
4,57,-4,141,50,2225,5509,13993,11975,False,True,False,False,False,False,False,100
4,58,-3,141,50,2237,5513,14005,12014,False,True,False,False,False,False,False,100
4,59,-10,141,51,2240,5528,14060,12052,False,False,False,False,False,False,False,100
4,60,-7,142,52,2252,5539,14094,12093,False,False,False,False,False,False,False,100
5,1,0,130,48,1300,5000,12000,1000,True,True,True,True,True,True,True,0
5,2,-9,130,49,1613,5012,12064,10061,True,True,True,True,True,True,True,0
5,3,-7,130,50,1622,5020,12083,10073,True,True,True,True,True,True,True,0
5,4,-14,130,48,1641,5033,12131,10118,True,True,True,True,True,True,True,0
5,5,-1,131,48,1651,5043,12172,10141,True,True,True,True,True,True,True,0
5,6,-9,131,49,1663,5047,12181,10180,True,True,True,True,True,True,True,0
5,7,-13,131,50,1667,5057,12212,10242,True,True,True,True,True,True,True,0
5,8,-13,131,48,1681,5070,12251,10267,True,True,True,True,True,True,True,0
5,9,-9,131,49,1692,5072,12305,10294,True,True,True,True,True,True,True,0
5,10,-12,132,50,1701,5081,12331,10316,True,True,True,True,True,True,True,0
5,11,0,132,49,1720,5092,12384,10380,True,True,True,True,True,True,True,0
5,12,-14,132,48,1721,5100,12419,10403,True,True,True,True,True,True,True,0
5,13,-15,132,48,1732,5113,12447,10440,True,True,True,True,True,True,True,0
5,14,-6,132,49,1746,5120,12484,10462,True,True,True,True,True,True,True,0
5,15,-7,133,50,1760,5132,12511,10492,True,True,False,True,True,True,False,1
5,16,-3,133,50,1767,5139,12555,10533,True,True,False,True,True,True,False,2
5,17,-13,133,50,1776,5144,12573,10574,True,True,False,True,True,True,False,3
5,18,-1,133,48,1795,5159,12623,10625,True,True,False,True,True,True,False,4
5,19,-2,133,48,1803,5164,12632,10634,True,True,False,True,True,True,False,5
5,20,-12,134,50,1811,5173,12693,10684,True,True,False,True,True,True,False,6
5,21,-3,134,49,1829,5180,12734,10702,True,True,False,True,True,True,False,7
5,22,-4,134,49,1838,5191,12759,10761,True,True,False,True,True,True,False,8
5,23,-7,134,48,1844,5200,12800,10799,True,True,False,True,True,True,False,9
5,24,-9,134,49,1863,5207,12810,10810,True,True,False,True,True,True,False,10
5,25,0,135,48,1864,5220,12852,10851,True,True,False,True,True,True,False,11
5,26,-3,135,48,1884,5232,12875,10892,True,True,False,True,True,True,False,12
5,27,-15,135,48,1894,5241,12940,10921,True,True,False,True,True,True,False,13
5,28,-8,135,49,1904,5243,12972,10963,True,True,False,True,True,True,False,14
5,29,-7,135,49,1913,5254,13004,10995,True,True,False,True,True,True,False,15
5,30,-8,136,48,1921,5268,13043,11033,True,True,False,True,True,True,False,16
5,31,-15,136,48,1932,5277,13070,11060,True,True,False,True,True,True,False,17
5,32,-7,136,49,1951,5282,13109,11111,True,True,False,True,True,True,False,18
5,33,-10,136,50,1952,5289,13144,11151,True,True,False,True,True,True,False,19
5,34,-14,136,50,1966,5302,13184,11161,True,True,False,True,True,True,False,20
5,35,-5,137,49,1983,5314,13221,11220,True,True,False,True,True,True,False,21
5,36,-12,137,48,1991,5318,13227,11248,True,True,False,True,True,True,False,22
5,37,0,137,51,1998,5324,13268,11274,True,False,False,True,True,True,False,24
5,38,-2,137,50,2017,5340,13295,11315,True,True,False,True,True,True,False,25
5,39,-11,137,52,2028,5348,13349,11336,True,False,False,True,True,True,False,27
5,40,-11,138,49,2034,5355,13381,11390,False,True,False,False,True,True,False,30
5,41,-2,138,49,2043,5361,13419,11423,False,True,False,False,True,True,False,33
5,42,-7,138,49,2058,5371,13466,11446,False,True,False,False,True,True,False,36
5,43,-6,138,49,2063,5380,13499,11499,False,True,False,False,True,True,False,39
5,44,-1,138,51,2080,5392,13520,11518,False,False,False,False,False,False,False,45
5,45,-8,139,52,2093,5396,13561,11566,False,False,False,False,False,False,False,51
5,46,-8,139,52,2101,5405,13587,11605,False,False,False,False,False,False,False,57
5,47,0,139,49,2110,5420,13614,11633,False,True,False,False,False,False,False,62
5,48,-9,139,50,2117,5430,13670,11652,False,True,False,False,False,False,False,67
5,49,-6,139,52,2131,5432,13704,11686,False,False,False,False,False,False,False,73
5,50,-6,140,50,2143,5445,13731,11715,False,True,False,False,False,False,False,78
5,51,-6,140,52,2152,5453,13758,11762,False,False,False,False,False,False,False,84
5,52,-3,140,51,2163,5460,13811,11788,False,False,False,False,False,False,False,90
5,53,-3,140,49,2179,5471,13827,11843,False,True,False,False,False,False,False,95
5,54,-5,140,51,2188,5482,13875,11876,False,False,False,False,False,False,False,100
5,55,-10,141,50,2197,5491,13910,11914,False,True,False,False,False,False,False,100
5,56,-8,141,49,2212,5499,13957,11936,False,True,False,False,False,False,False,100
5,57,-2,141,49,2223,5504,13978,11967,False,True,False,False,False,False,False,100
5,58,-13,141,51,2233,5521,14001,11998,False,False,False,False,False,False,False,100
5,59,-15,141,50,2246,5523,14051,12033,False,True,False,False,False,False,False,100
5,60,-13,142,50,2252,5537,14089,12088,False,True,False,False,False,False,False,100
6,1,-14,130,50,1300,5000,12000,1000,True,True,True,True,True,True,True,0
6,2,-4,130,49,1621,5012,12057,10067,True,True,True,True,True,True,True,0
6,3,-14,130,50,1627,5025,12078,10092,True,True,True,True,True,True,True,0
6,4,0,130,50,1640,5032,12108,10128,True,True,True,True,True,True,True,0
6,5,-4,131,50,1646,5038,12169,10166,True,True,True,True,True,True,True,0
6,6,-14,131,48,1658,5048,12209,10179,True,True,True,True,True,True,True,0
6,7,-6,131,49,1672,5061,12222,10219,True,True,True,True,True,True,True,0
6,8,-5,131,50,1677,5065,12264,10268,True,True,True,True,True,True,True,0
6,9,-8,131,48,1689,5073,12295,10311,True,True,True,True,True,True,True,0
6,10,-7,132,50,1703,5081,12326,10315,True,True,True,True,True,True,True,0
6,11,-10,132,49,1712,5098,12374,10369,True,True,True,True,True,True,True,0
6,12,-15,132,49,1731,5107,12407,10386,True,True,True,True,True,True,True,0
6,13,-7,132,50,1736,5116,12433,10448,True,True,True,True,True,True,True,0
6,14,-3,132,49,1747,5122,12474,10467,True,True,True,True,True,True,True,0
6,15,-7,133,50,1757,5129,12509,10495,True,True,False,True,True,True,False,1
6,16,-14,133,48,1767,5136,12546,10529,True,True,False,True,True,True,False,2
6,17,-6,133,50,1776,5152,12563,10563,True,True,False,True,True,True,False,3
6,18,-9,133,48,1788,5161,12606,10611,True,True,False,True,True,True,False,4
6,19,-4,133,49,1805,5170,12632,10637,True,True,False,True,True,True,False,5
6,20,-10,134,49,1813,5177,12672,10696,True,True,False,True,True,True,False,6
6,21,-13,134,50,1823,5183,12706,10729,True,True,False,True,True,True,False,7
6,22,-15,134,48,1839,5190,12750,10748,True,True,False,True,True,True,False,8
6,23,-12,134,50,1851,5206,12785,10804,True,True,False,True,True,True,False,9
6,24,-4,134,50,1854,5209,12813,10839,True,True,False,True,True,True,False,10
6,25,-3,135,48,1864,5221,12844,10865,True,True,False,True,True,True,False,11
6,26,-14,135,49,1877,5226,12875,10879,True,True,False,True,True,True,False,12
6,27,-12,135,49,1886,5239,12929,10942,True,True,False,True,True,True,False,13
6,28,-4,135,48,1902,5246,12954,10971,True,True,False,True,True,True,False,14
6,29,-3,135,50,1910,5252,12988,10994,True,True,False,True,True,True,False,15
6,30,-5,136,49,1923,5267,13035,11042,True,True,False,True,True,True,False,16
6,31,0,136,50,1936,5271,13059,11060,True,True,False,True,True,True,False,17
6,32,-13,136,50,1942,5284,13092,11097,True,True,False,True,True,True,False,18
6,33,-1,136,48,1961,5295,13149,11153,True,True,False,True,True,True,False,19
6,34,-1,136,48,1969,5303,13161,11176,True,True,False,True,True,True,False,20
6,35,-12,137,50,1982,5311,13221,11199,True,True,False,True,True,True,False,21
6,36,-1,137,49,1988,5320,13240,11230,True,True,False,True,True,True,False,22
6,37,-3,137,49,2000,5329,13286,11287,True,True,False,True,True,True,False,23
6,38,-1,137,52,2013,5334,13304,11303,True,False,False,True,True,True,False,25
6,39,-13,137,52,2019,5348,13350,11346,True,False,False,True,True,True,False,27
6,40,-5,138,49,2038,5353,13394,11365,False,True,False,False,True,True,False,30
6,41,-6,138,52,2048,5367,13408,11428,False,False,False,False,True,True,False,34
6,42,-5,138,50,2058,5376,13462,11455,False,True,False,False,True,True,False,37
6,43,-11,138,51,2065,5379,13472,11475,False,False,False,False,True,True,False,41
6,44,-3,138,49,2079,5389,13518,11532,False,True,False,False,False,False,False,46
6,45,-9,139,51,2091,5403,13552,11552,False,False,False,False,False,False,False,52
6,46,0,139,50,2096,5406,13584,11607,False,True,False,False,False,False,False,57
6,47,-4,139,51,2112,5416,13619,11634,False,False,False,False,False,False,False,63
6,48,0,139,52,2120,5425,13668,11667,False,False,False,False,False,False,False,69
6,49,-13,139,50,2136,5435,13694,11710,False,True,False,False,False,False,False,74
6,50,-7,140,52,2148,5444,13723,11726,False,False,False,False,False,False,False,80
6,51,-9,140,51,2157,5454,13763,11768,False,False,False,False,False,False,False,86
6,52,-3,140,50,2167,5462,13793,11798,False,True,False,False,False,False,False,91
6,53,-5,140,50,2173,5472,13831,11849,False,True,False,False,False,False,False,96
6,54,-1,140,50,2193,5483,13863,11883,False,True,False,False,False,False,False,100
6,55,-5,141,50,2195,5493,13901,11897,False,True,False,False,False,False,False,100
6,56,-1,141,50,2215,5496,13935,11944,False,True,False,False,False,False,False,100
