engine,month,noise,egt,ff,n1,n2,fp_noise,fp_egt,fp_ff,fp_n1,fp_n2,failure_prob
1,44,148.68,3115,6689,16386,14456,100,100,100,100,100,100
1,45,148.89,3156,6728,16486,14558,100,100,100,100,100,100
1,46,149.18,3199,6765,16589,14663,100,100,100,100,100,100
1,47,149.75,3239,6802,16691,14765,100,100,100,100,100,100
1,48,150.32,3280,6841,16793,14868,100,100,100,100,100,100
1,49,150.67,3321,6880,16896,14972,100,100,100,100,100,100
1,50,150.99,3361,6920,16996,15074,100,100,100,100,100,100
1,51,151.23,3402,6958,17100,15179,100,100,100,100,100,100
1,52,151.81,3443,6998,17202,15283,100,100,100,100,100,100
1,53,152.37,3484,7039,17302,15388,100,100,100,100,100,100
1,54,153.15,3525,7080,17407,15492,100,100,100,100,100,100
1,55,153.69,3566,7120,17512,15597,100,100,100,100,100,100
1,56,154.15,3608,7160,17615,15700,100,100,100,100,100,100
1,57,154.4,3652,7201,17717,15802,100,100,100,100,100,100
1,58,155.2,3692,7242,17817,15905,100,100,100,100,100,100
1,59,155.86,3735,7281,17919,16008,100,100,100,100,100,100
1,60,156.12,3777,7320,18023,16110,100,100,100,100,100,100
2,1,130,1300,5000,12000,10000,0,0,0,0,0,0
2,2,130.34,1344,5039,12105,10105,0,0,0,0,0,0
2,3,130.91,1385,5076,12206,10207,0,0,0,0,0,0
2,4,131.45,1428,5116,12305,10309,0,0,0,0,0,0
2,5,132.01,1468,5154,12409,10412,0,0,0,0,0,0
2,6,132.54,1510,5194,12510,10515,0,0,0,0,0,0
2,7,133.12,1554,5235,12610,10617,0,0,0,0,0,0
2,8,133.38,1596,5275,12713,10719,0,0,0,0,0,0
2,9,133.7,1637,5316,12814,10823,0,0,0,0,0,0
2,10,134.31,1679,5353,12914,10925,0,0,0,0,0,0
2,11,134.55,1720,5391,13019,11027,0,0,0,0,0,0
2,12,135.2,1762,5428,13119,11130,0,0,0,0,0,0
2,13,135.96,1803,5465,13221,11233,0,0,0,0,0,0
2,14,136.33,1844,5502,13320,11338,0,0,0.4,0,0,0
2,15,136.67,1885,5543,13423,11443,0,0,8.6,0,0,1
2,16,137.17,1928,5583,13526,11548,2.833333333333125,4.666666666666667,16.6,0,0,4
2,17,137.53,1972,5621,13628,11651,8.833333333333353,12.0,24.2,0,0,9
2,18,138.15,2016,5659,13728,11756,19.166666666666764,19.333333333333332,31.8,0,0,14
2,19,138.71,2057,5699,13828,11861,28.500000000000135,26.166666666666668,39.8,0,0,18
2,20,139.44,2097,5737,13927,11965,40.66666666666663,32.833333333333336,47.4,0,0,24
2,21,139.6,2140,5777,14031,12070,43.33333333333324,40.0,55.4,1.55,3.5,28
2,22,140.2,2181,5814,14132,12175,53.333333333333144,46.833333333333336,62.8,6.6,8.75,35
2,23,140.53,2224,5852,14237,12278,58.83333333333336,54.0,70.4,11.85,13.9,41
2,24,140.73,2267,5891,14342,12380,62.1666666666665,61.166666666666664,78.2,17.1,19.0,47
2,25,141.37,2307,5932,14446,12484,72.83333333333341,67.83333333333333,86.4,22.3,24.2,54
2,26,141.94,2348,5973,14551,12586,82.3333333333333,74.66666666666667,94.6,27.55,29.3,61
2,27,142.13,2391,6011,14653,12690,85.49999999999993,81.83333333333333,100,32.65,34.5,66
2,28,142.86,2434,6049,14755,12793,97.6666666666669,89.0,100,37.75,39.65,72
2,29,143.22,2475,6090,14858,12896,100,95.83333333333333,100,42.9,44.8,76
2,30,143.58,2519,6131,14957,12998,100,100,100,47.85,49.9,79
2,31,144.08,2559,6170,15061,13101,100,100,100,53.05,55.05,81
2,32,144.67,2601,6208,15164,13206,100,100,100,58.2,60.3,83
2,33,145.44,2645,6249,15269,13309,100,100,100,63.45,65.45,85
2,34,145.95,2688,6287,15368,13413,100,100,100,68.4,70.65,87
2,35,146.59,2732,6325,15472,13518,100,100,100,73.6,75.9,89
2,36,147.37,2772,6363,15575,13621,100,100,100,78.75,81.05,91
2,37,148.01,2815,6400,15677,13723,100,100,100,83.85,86.15,94
2,38,148.71,2859,6439,15781,13825,100,100,100,89.05,91.25,96
2,39,149.05,2903,6480,15881,13927,100,100,100,94.05,96.35,98
2,40,149.37,2945,6517,15984,14029,100,100,100,99.2,100,99
2,41,149.65,2989,6556,16086,14134,100,100,100,100,100,100
2,42,150.23,3031,6596,16185,14238,100,100,100,100,100,100
2,43,151.0,3072,6634,16285,14341,100,100,100,100,100,100
2,44,151.36,3112,6674,16384,14444,100,100,100,100,100,100
2,45,152.08,3152,6711,16486,14548,100,100,100,100,100,100
2,46,152.26,3193,6750,16590,14652,100,100,100,100,100,100
2,47,152.75,3235,6791,16691,14757,100,100,100,100,100,100
2,48,153.18,3275,6832,16795,14862,100,100,100,100,100,100
2,49,153.49,3315,6870,16896,14965,100,100,100,100,100,100
2,50,153.98,3358,6909,17000,15070,100,100,100,100,100,100
2,51,154.3,3400,6949,17105,15175,100,100,100,100,100,100
2,52,154.98,3441,6988,17210,15279,100,100,100,100,100,100
2,53,155.6,3485,7027,17312,15383,100,100,100,100,100,100
2,54,155.99,3527,7066,17415,15486,100,100,100,100,100,100
2,55,156.72,3568,7103,17520,15591,100,100,100,100,100,100
2,56,157.28,3611,7144,17621,15695,100,100,100,100,100,100
2,57,157.44,3651,7181,17722,15799,100,100,100,100,100,100
2,58,158.0,3693,7218,17827,15904,100,100,100,100,100,100
2,59,158.57,3734,7256,17926,16006,100,100,100,100,100,100
2,60,159.31,3778,7297,18026,16109,100,100,100,100,100,100
3,1,130,1300,5000,12000,10000,0,0,0,0,0,0
3,2,130.59,1344,5039,12101,10104,0,0,0,0,0,0
3,3,131.14,1387,5080,12200,10206,0,0,0,0,0,0
3,4,131.45,1427,5117,12304,10311,0,0,0,0,0,0
3,5,132.06,1470,5156,12405,10416,0,0,0,0,0,0
3,6,132.82,1513,5196,12508,10518,0,0,0,0,0,0
3,7,133.03,1553,5235,12610,10622,0,0,0,0,0,0
3,8,133.71,1593,5275,12715,10726,0,0,0,0,0,0
3,9,134.1,1637,5315,12820,10828,0,0,0,0,0,0
3,10,134.8,1678,5352,12922,10932,0,0,0,0,0,0
3,11,135.51,1722,5391,13021,11034,0,0,0,0,0,0
3,12,136.15,1766,5429,13124,11138,0,0,0,0,0,0
3,13,136.53,1810,5470,13224,11241,0,0,0,0,0,0
3,14,136.78,1850,5511,13326,11344,0,0,2.2,0,0,0
3,15,137.17,1891,5549,13425,11447,2.833333333333125,0,9.8,0,0,2
3,16,137.8,1933,5589,13529,11551,13.333333333333524,5.5,17.8,0,0,7
3,17,138.2,1973,5626,13630,11654,19.99999999999981,12.166666666666666,25.2,0,0,11
3,18,138.7,2017,5663,13729,11759,28.333333333333144,19.5,32.6,0,0,16
3,19,139.39,2061,5703,13829,11864,39.83333333333311,26.833333333333332,40.6,0,0,21
3,20,139.77,2105,5743,13930,11968,46.16666666666684,34.166666666666664,48.6,0,0,25
3,21,140.14,2147,5780,14035,12071,52.33333333333311,41.166666666666664,56.0,1.75,3.55,30
3,22,140.47,2188,5818,14135,12175,57.833333333333314,48.0,63.6,6.75,8.75,36
3,23,141.0,2232,5855,14234,12280,66.66666666666667,55.333333333333336,71.0,11.7,14.0,43
3,24,141.22,2274,5895,14336,12384,70.33333333333331,62.333333333333336,79.0,16.8,19.2,49
3,25,141.74,2315,5935,14437,12488,79.00000000000016,69.16666666666667,87.0,21.85,24.4,56
3,26,141.92,2357,5976,14539,12592,81.9999999999998,76.16666666666667,95.2,26.95,29.6,61
3,27,142.37,2398,6016,14640,12694,89.50000000000009,83.0,100,32.0,34.7,67
3,28,143.05,2438,6055,14744,12798,100,89.66666666666667,100,37.2,39.9,73
3,29,143.46,2482,6092,14847,12901,100,97.0,100,42.35,45.05,76
3,30,143.67,2524,6133,14949,13005,100,100,100,47.45,50.25,79
3,31,144.15,2568,6172,15053,13107,100,100,100,52.65,55.35,81
3,32,144.57,2610,6211,15153,13210,100,100,100,57.65,60.5,83
3,33,144.74,2650,6249,15257,13314,100,100,100,62.85,65.7,85
3,34,145.35,2691,6286,15356,13418,100,100,100,67.8,70.9,87
3,35,146.01,2733,6326,15456,13521,100,100,100,72.8,76.05,89
3,36,146.52,2774,6363,15556,13625,100,100,100,77.8,81.25,91
3,37,147.27,2815,6402,15659,13729,100,100,100,82.95,86.45,93
3,38,147.92,2855,6441,15763,13832,100,100,100,88.15,91.6,95
3,39,148.37,2899,6481,15863,13934,100,100,100,93.15,96.7,97
3,40,148.57,2941,6522,15967,14036,100,100,100,98.35,100,99
3,41,149.24,2983,6561,16067,14138,100,100,100,100,100,100
3,42,149.89,3025,6602,16167,14242,100,100,100,100,100,100
3,43,150.13,3065,6643,16270,14347,100,100,100,100,100,100
3,44,150.42,3106,6682,16370,14449,100,100,100,100,100,100
3,45,151.15,3146,6719,16473,14551,100,100,100,100,100,100
3,46,151.53,3187,6756,16578,14656,100,100,100,100,100,100
3,47,152.05,3231,6794,16683,14758,100,100,100,100,100,100
3,48,152.78,3271,6831,16785,14860,100,100,100,100,100,100
3,49,153.22,3315,6869,16889,14963,100,100,100,100,100,100
3,50,153.9,3357,6909,16991,15065,100,100,100,100,100,100
3,51,154.27,3400,6948,17090,15168,100,100,100,100,100,100
3,52,155.0,3443,6989,17189,15273,100,100,100,100,100,100
3,53,155.42,3485,7027,17290,15375,100,100,100,100,100,100
3,54,155.87,3528,7064,17393,15479,100,100,100,100,100,100
3,55,156.53,3570,7103,17494,15583,100,100,100,100,100,100
3,56,156.84,3614,7140,17595,15686,100,100,100,100,100,100
3,57,157.32,3655,7179,17695,15789,100,100,100,100,100,100
3,58,158.0,3698,7218,17800,15894,100,100,100,100,100,100
3,59,158.44,3738,7256,17903,15997,100,100,100,100,100,100
3,60,159.05,3779,7295,18008,16102,100,100,100,100,100,100
4,1,130,1300,5000,12000,10000,0,0,0,0,0,0
4,2,130.34,1340,5038,12099,10104,0,0,0,0,0,0
4,3,130.63,1380,5075,12204,10209,0,0,0,0,0,0
4,4,130.91,1422,5115,12306,10311,0,0,0,0,0,0
4,5,131.52,1462,5153,12406,10415,0,0,0,0,0,0
4,6,131.93,1502,5192,12510,10517,0,0,0,0,0,0
4,7,132.29,1542,5232,12613,10619,0,0,0,0,0,0
4,8,133.07,1583,5269,12716,10724,0,0,0,0,0,0
4,9,133.83,1626,5306,12817,10827,0,0,0,0,0,0
4,10,134.53,1670,5343,12920,10931,0,0,0,0,0,0
4,11,135.31,1710,5382,13021,11036,0,0,0,0,0,0
4,12,135.84,1753,5421,13122,11139,0,0,0,0,0,0
4,13,136.34,1794,5462,13223,11243,0,0,0,0,0,0
4,14,137.0,1835,5499,13328,11346,0,0,0,0,0,0
4,15,137.59,1876,5540,13433,11448,9.83333333333339,0,8.0,0,0,3
4,16,137.88,1920,5579,13537,11552,14.666666666666591,3.3333333333333335,15.8,0,0,6
4,17,138.56,1963,5618,13639,11656,26.00000000000004,10.5,23.6,0,0,12
4,18,138.98,2005,5658,13740,11759,32.99999999999983,17.5,31.6,0,0,16
4,19,139.35,2047,5698,13842,11864,39.16666666666657,24.5,39.6,0,0,20
4,20,140.12,2087,5736,13941,11969,52.00000000000008,31.166666666666668,47.2,0,0,26
4,21,140.34,2128,5774,14046,12073,55.66666666666673,38.0,54.8,2.3,3.65,30
4,22,140.69,2170,5812,14149,12177,61.499999999999964,45.0,62.4,7.45,8.85,37
4,23,141.31,2211,5851,14250,12280,71.83333333333337,51.833333333333336,70.2,12.5,14.0,44
4,24,141.55,2255,5891,14351,12384,75.83333333333353,59.166666666666664,78.2,17.55,19.2,49
4,25,142.1,2298,5929,14451,12486,84.99999999999991,66.33333333333333,85.8,22.55,24.3,56
4,26,142.63,2341,5970,14552,12588,93.83333333333326,73.5,94.0,27.6,29.4,63
4,27,143.42,2381,6009,14652,12691,100,80.16666666666667,100,32.6,34.55,69
4,28,144.08,2424,6050,14757,12796,100,87.33333333333333,100,37.85,39.8,72
4,29,144.7,2467,6091,14860,12898,100,94.5,100,43.0,44.9,76
4,30,145.04,2508,6129,14959,13003,100,100,100,47.95,50.15,79
4,31,145.56,2548,6170,15058,13106,100,100,100,52.9,55.3,81
4,32,146.07,2589,6207,15163,13210,100,100,100,58.15,60.5,83
4,33,146.62,2629,6246,15264,13315,100,100,100,63.2,65.75,85
4,34,147.01,2672,6287,15363,13418,100,100,100,68.15,70.9,87
4,35,147.46,2712,6327,15464,13520,100,100,100,73.2,76.0,89
4,36,147.89,2754,6364,15567,13622,100,100,100,78.35,81.1,91
4,37,148.66,2797,6402,15671,13724,100,100,100,83.55,86.2,93
4,38,149.1,2839,6441,15773,13829,100,100,100,88.65,91.45,96
4,39,149.4,2881,6479,15877,13934,100,100,100,93.85,96.7,98
4,40,149.66,2923,6519,15980,14038,100,100,100,99.0,100,99
4,41,150.41,2963,6557,16081,14140,100,100,100,100,100,100
4,42,150.56,3004,6596,16180,14243,100,100,100,100,100,100
4,43,150.93,3048,6636,16284,14345,100,100,100,100,100,100
4,44,151.65,3090,6675,16386,14447,100,100,100,100,100,100
4,45,152.17,3134,6715,16485,14552,100,100,100,100,100,100
4,46,152.4,3174,6756,16585,14657,100,100,100,100,100,100
4,47,152.77,3218,6797,16687,14760,100,100,100,100,100,100
4,48,153.4,3259,6836,16792,14865,100,100,100,100,100,100
4,49,153.8,3299,6874,16893,14967,100,100,100,100,100,100
4,50,154.26,3341,6911,16994,15069,100,100,100,100,100,100
4,51,154.43,3383,6952,17093,15172,100,100,100,100,100,100
4,52,154.98,3427,6992,17195,15277,100,100,100,100,100,100
4,53,155.38,3471,7031,17298,15379,100,100,100,100,100,100
4,54,155.96,3514,7070,17398,15483,100,100,100,100,100,100
4,55,156.43,3556,7110,17500,15585,100,100,100,100,100,100
4,56,156.96,3598,7150,17601,15687,100,100,100,100,100,100
4,57,157.22,3640,7191,17701,15790,100,100,100,100,100,100
4,58,157.42,3681,7229,17802,15894,100,100,100,100,100,100
4,59,157.82,3723,7266,17901,15998,100,100,100,100,100,100
4,60,158.15,3763,7304,18005,16101,100,100,100,100,100,100
5,1,130,1300,5000,12000,10000,0,0,0,0,0,0
5,2,130.48,1344,5040,12100,10104,0,0,0,0,0,0
5,3,131.08,1387,5078,12200,10209,0,0,0,0,0,0
5,4,131.41,1430,5115,12305,10312,0,0,0,0,0,0
5,5,131.7,1474,5153,12405,10414,0,0,0,0,0,0
5,6,132.34,1516,5193,12508,10516,0,0,0,0,0,0
5,7,133.1,1558,5231,12612,10619,0,0,0,0,0,0
5,8,133.41,1600,5271,12717,10723,0,0,0,0,0,0
5,9,134.1,1644,5309,12822,10828,0,0,0,0,0,0
5,10,134.82,1684,5350,12924,10933,0,0,0,0,0,0
5,11,135.12,1727,5391,13023,11035,0,0,0,0,0,0
5,12,135.46,1771,5430,13126,11140,0,0,0,0,0,0
5,13,135.68,1814,5467,13226,11244,0,0,0,0,0,0
5,14,136.2,1856,5507,13326,11346,0,0,1.4,0,0,0
5,15,136.83,1900,5545,13427,11451,0,0,9.0,0,0,1
5,16,137.19,1940,5583,13529,11556,3.1666666666666288,6.666666666666667,16.6,0,0,5
5,17,137.82,1981,5623,13629,11660,13.666666666666554,13.5,24.6,0,0,10
5,18,138.57,2023,5663,13731,11764,26.166666666666554,20.5,32.6,0,0,15
5,19,139.27,2066,5702,13833,11869,37.833333333333506,27.666666666666668,40.4,0,0,21
5,20,140.02,2109,5741,13933,11972,50.333333333333506,34.833333333333336,48.2,0,0,26
5,21,140.39,2149,5782,14032,12075,56.49999999999977,41.5,56.4,1.6,3.75,31
5,22,141.05,2191,5819,14132,12177,67.5000000000002,48.5,63.8,6.6,8.85,39
5,23,141.83,2231,5860,14236,12279,80.50000000000021,55.166666666666664,72.0,11.8,13.95,46
5,24,142.54,2274,5899,14335,12384,92.3333333333332,62.333333333333336,79.8,16.75,19.2,54
5,25,142.89,2315,5940,14436,12486,98.16666666666644,69.16666666666667,88.0,21.8,24.3,60
5,26,143.46,2356,5981,14535,12588,100,76.0,96.2,26.75,29.4,65
5,27,143.83,2398,6020,14635,12690,100,83.0,100,31.75,34.5,69
5,28,144.08,2442,6058,14737,12792,100,90.33333333333333,100,36.85,39.6,73
5,29,144.57,2482,6099,14841,12897,100,97.0,100,42.05,44.85,76
5,30,144.75,2526,6138,14942,13000,100,100,100,47.1,50.0,79
5,31,145.54,2566,6177,15047,13103,100,100,100,52.35,55.15,81
5,32,145.82,2607,6216,15146,13208,100,100,100,57.3,60.4,83
5,33,146.37,2650,6255,15246,13310,100,100,100,62.3,65.5,85
5,34,147.17,2690,6292,15346,13414,100,100,100,67.3,70.7,87
5,35,147.55,2734,6331,15449,13517,100,100,100,72.45,75.85,89
5,36,148.01,2774,6371,15551,13621,100,100,100,77.55,81.05,91
5,37,148.52,2818,6409,15653,13723,100,100,100,82.65,86.15,93
5,38,149.19,2862,6447,15753,13825,100,100,100,87.65,91.25,95
5,39,149.72,2905,6486,15855,13928,100,100,100,92.75,96.4,97
5,40,150.02,2947,6524,15960,14030,100,100,100,98.0,100,99
5,41,150.6,2989,6564,16060,14135,100,100,100,100,100,100
5,42,150.97,3031,6604,16163,14240,100,100,100,100,100,100
5,43,151.76,3071,6642,16262,14345,100,100,100,100,100,100
5,44,152.25,3114,6680,16364,14450,100,100,100,100,100,100
5,45,152.68,3154,6721,16467,14555,100,100,100,100,100,100
5,46,153.35,3194,6758,16566,14659,100,100,100,100,100,100
5,47,153.8,3237,6797,16670,14761,100,100,100,100,100,100
5,48,154.48,3277,6836,16769,14863,100,100,100,100,100,100
5,49,155.18,3321,6874,16871,14965,100,100,100,100,100,100
5,50,155.64,3363,6913,16976,15069,100,100,100,100,100,100
5,51,156.19,3404,6950,17078,15172,100,100,100,100,100,100
5,52,156.81,3446,6991,17177,15275,100,100,100,100,100,100
5,53,157.48,3488,7031,17277,15378,100,100,100,100,100,100
5,54,157.91,3530,7072,17377,15481,100,100,100,100,100,100
5,55,158.11,3572,7109,17481,15585,100,100,100,100,100,100
5,56,158.26,3615,7147,17582,15687,100,100,100,100,100,100
5,57,158.8,3659,7186,17684,15789,100,100,100,100,100,100
5,58,159.41,3701,7225,17785,15894,100,100,100,100,100,100
5,59,160.19,3743,7263,17886,15999,100,100,100,100,100,100
5,60,160.65,3784,7300,17987,16103,100,100,100,100,100,100
6,1,130,1300,5000,12000,10000,0,0,0,0,0,0
6,2,130.71,1341,5039,12101,10102,0,0,0,0,0,0
6,3,131.45,1381,5078,12202,10204,0,0,0,0,0,0
6,4,131.85,1424,5118,12305,10307,0,0,0,0,0,0
6,5,132.14,1467,5157,12407,10412,0,0,0,0,0,0
6,6,132.35,1507,5198,12507,10516,0,0,0,0,0,0
6,7,132.6,1547,5238,12611,10619,0,0,0,0,0,0
6,8,132.98,1590,5277,12716,10723,0,0,0,0,0,0
6,9,133.56,1634,5315,12821,10826,0,0,0,0,0,0
6,10,134.03,1676,5356,12922,10928,0,0,0,0,0,0
6,11,134.37,1717,5396,13025,11030,0,0,0,0,0,0
6,12,135.17,1757,5434,13124,11132,0,0,0,0,0,0
6,13,135.44,1797,5472,13225,11236,0,0,0,0,0,0
6,14,135.79,1839,5509,13324,11340,0,0,1.8,0,0,0
6,15,136.33,1883,5549,13425,11443,0,0,9.8,0,0,1
6,16,136.93,1923,5590,13524,11548,0,3.8333333333333335,18.0,0,0,4
6,17,137.46,1963,5628,13628,11651,7.666666666666799,10.5,25.6,0,0,8
6,18,138.0,2004,5665,13727,11753,16.666666666666668,17.333333333333332,33.0,0,0,13
6,19,138.62,2044,5705,13828,11855,27.000000000000078,24.0,41.0,0,0,18
6,20,139.16,2088,5744,13929,11957,35.99999999999994,31.333333333333332,48.8,0,0,23
6,21,139.39,2130,5782,14032,12062,39.83333333333311,38.333333333333336,56.4,1.6,3.1,27
6,22,139.95,2170,5820,14137,12167,49.16666666666648,45.0,64.0,6.85,8.35,34
6,23,140.35,2211,5860,14242,12270,55.83333333333324,51.833333333333336,72.0,12.1,13.5,41
6,24,140.66,2253,5897,14345,12372,60.99999999999994,58.833333333333336,79.4,17.25,18.6,47
6,25,141.01,2297,5938,14448,12477,66.83333333333319,66.16666666666667,87.6,22.4,23.85,53
6,26,141.2,2339,5976,14552,12579,69.99999999999982,73.16666666666667,95.2,27.6,28.95,58
6,27,141.66,2383,6017,14652,12681,77.66666666666661,80.5,100,32.6,34.05,64
6,28,142.36,2423,6055,14752,12784,89.33333333333357,87.16666666666667,100,37.6,39.2,70
6,29,143.03,2463,6094,14855,12888,100,93.83333333333333,100,42.75,44.4,76
6,30,143.73,2505,6131,14957,12992,100,100,100,47.85,49.6,79
6,31,144.31,2546,6172,15062,13096,100,100,100,53.1,54.8,81
6,32,145.02,2589,6211,15161,13198,100,100,100,58.05,59.9,83
6,33,145.18,2631,6249,15263,13301,100,100,100,63.15,65.05,85
6,34,145.64,2673,6288,15363,13403,100,100,100,68.15,70.15,87
6,35,146.21,2713,6329,15462,13508,100,100,100,73.1,75.4,89
6,36,146.56,2754,6366,15562,13610,100,100,100,78.1,80.5,91
6,37,146.94,2796,6403,15661,13714,100,100,100,83.05,85.7,93
6,38,147.7,2837,6441,15762,13818,100,100,100,88.1,90.9,95
6,39,147.88,2878,6479,15864,13922,100,100,100,93.2,96.1,97
6,40,148.21,2919,6520,15967,14024,100,100,100,98.35,100,99
6,41,148.44,2960,6557,16066,14126,100,100,100,100,100,100
6,42,148.86,3001,6597,16171,14230,100,100,100,100,100,100
6,43,149.12,3042,6638,16271,14333,100,100,100,100,100,100
6,44,149.79,3083,6675,16371,14437,100,100,100,100,100,100
6,45,150.39,3127,6713,16474,14542,100,100,100,100,100,100
6,46,150.61,3167,6751,16573,14644,100,100,100,100,100,100
6,47,150.83,3209,6791,16672,14746,100,100,100,100,100,100
6,48,151.41,3252,6830,16771,14848,100,100,100,100,100,100
6,49,151.68,3294,6868,16872,14950,100,100,100,100,100,100
6,50,151.88,3334,6906,16973,15054,100,100,100,100,100,100
6,51,152.49,3375,6946,17076,15157,100,100,100,100,100,100
6,52,153.2,3416,6987,17177,15259,100,100,100,100,100,100
6,53,154.0,3459,7026,17280,15361,100,100,100,100,100,100
6,54,154.76,3499,7066,17385,15464,100,100,100,100,100,100
6,55,155.31,3541,7104,17488,15569,100,100,100,100,100,100
6,56,155.63,3585,7142,17587,15672,100,100,100,100,100,100
6,57,155.9,3629,7179,17686,15776,100,100,100,100,100,100
6,58,156.48,3673,7216,17786,15879,100,100,100,100,100,100
6,59,157.2,3716,7255,17885,15983,100,100,100,100,100,100
6,60,157.48,3756,7293,17987,16087,100,100,100,100,100,100
7,1,130,1300,5000,12000,10000,0,0,0,0,0,0
7,2,130.72,1343,5039,12100,10105,0,0,0,0,0,0
7,3,130.96,1387,5078,12203,10210,0,0,0,0,0,0
7,4,131.68,1429,5118,12304,10315,0,0,0,0,0,0
7,5,132.24,1473,5155,12403,10417,0,0,0,0,0,0
7,6,133.02,1516,5192,12508,10519,0,0,0,0,0,0
7,7,133.25,1559,5230,12613,10624,0,0,0,0,0,0
7,8,133.79,1602,5268,12712,10726,0,0,0,0,0,0
7,9,134.08,1646,5309,12817,10829,0,0,0,0,0,0
7,10,134.75,1687,5350,12922,10933,0,0,0,0,0,0
7,11,135.37,1728,5390,13027,11035,0,0,0,0,0,0
7,12,136.1,1769,5429,13130,11139,0,0,0,0,0,0
7,13,136.57,1811,5468,13230,11242,0,0,0,0,0,0
7,14,136.9,1854,5506,13332,11346,0,0,1.2,0,0,0
7,15,137.25,1898,5543,13434,11451,4.166666666666667,0,8.6,0,0,2
7,16,137.67,1942,5580,13537,11554,11.166666666666458,7.0,16.0,0,0,6
7,17,138.02,1986,5620,13636,11658,17.00000000000017,14.333333333333334,24.0,0,0,11
7,18,138.7,2027,5659,13736,11761,28.333333333333144,21.166666666666668,31.8,0,0,16
7,19,139.25,2068,5697,13841,11865,37.5,28.0,39.4,0,0,20
7,20,139.77,2109,5734,13941,11967,46.16666666666684,34.833333333333336,46.8,0,0,25
7,21,140.55,2150,5775,14045,12071,59.166666666666856,41.666666666666664,55.0,2.25,3.55,32
7,22,140.72,2191,5814,14146,12176,61.999999999999986,48.5,62.8,7.3,8.8,37
7,23,141.12,2235,5851,14248,12279,68.66666666666674,55.833333333333336,70.2,12.4,13.95,44
7,24,141.91,2276,5892,14351,12384,81.83333333333329,62.666666666666664,78.4,17.55,19.2,51
