engine,month,air_temp,noise,epr,egt,ff,n1,n2,noise_n,epr_n,egt_n,ff_n,n1_n,n2_n,normal,failure_prob
3,45,-12,139,52,1986,5604,14566,12557,False,False,False,False,False,False,False,100
3,46,-8,139,50,1998,5610,14602,12597,False,True,False,False,False,False,False,100
3,47,-7,139,52,2006,5622,14636,12618,False,False,False,False,False,False,False,100
3,48,-12,139,50,2027,5627,14676,12672,False,True,False,False,False,False,False,100
3,49,-7,139,52,2038,5638,14705,12698,False,False,False,False,False,False,False,100
3,50,-11,140,49,2039,5643,14748,12722,False,True,False,False,False,False,False,100
3,51,-2,140,50,2055,5652,14761,12760,False,True,False,False,False,False,False,100
3,52,-14,140,49,2065,5666,14802,12808,False,True,False,False,False,False,False,100
3,53,-15,140,50,2081,5671,14840,12828,False,True,False,False,False,False,False,100
3,54,-9,140,52,2087,5680,14887,12860,False,False,False,False,False,False,False,100
3,55,-4,141,50,2102,5686,14905,12909,False,True,False,False,False,False,False,100
3,56,-6,141,52,2108,5703,14952,12948,False,False,False,False,False,False,False,100
3,57,-5,141,50,2119,5707,14987,12980,False,True,False,False,False,False,False,100
3,58,-13,141,49,2134,5719,15016,12999,False,True,False,False,False,False,False,100
3,59,-7,141,49,2140,5722,15048,13033,False,True,False,False,False,False,False,100
3,60,-4,142,49,2149,5733,15077,13099,False,True,False,False,False,False,False,100
4,1,-11,130,49,1300,5000,12000,1000,True,True,True,True,True,True,True,0
4,2,-15,130,49,1521,5216,13052,11064,True,True,True,True,True,True,True,0
4,3,-11,130,48,1529,5221,13076,11075,True,True,True,True,True,True,True,0
4,4,-7,130,50,1543,5230,13106,11117,True,True,True,True,True,True,True,0
4,5,-13,131,50,1547,5240,13144,11153,True,True,True,True,True,True,True,0
4,6,-12,131,50,1561,5250,13202,11199,True,True,True,True,True,True,True,0
4,7,-12,131,50,1571,5256,13239,11213,True,True,True,True,True,True,True,0
4,8,0,131,49,1586,5267,13277,11249,True,True,True,True,True,True,True,0
4,9,-5,131,49,1598,5278,13309,11285,True,True,True,True,True,True,True,0
4,10,-5,132,48,1599,5289,13322,11348,True,True,True,True,True,True,True,0
4,11,-11,132,49,1616,5295,13369,11375,True,True,True,True,True,True,True,0
4,12,-6,132,49,1621,5301,13396,11407,True,True,True,True,True,True,True,0
4,13,-6,132,48,1637,5311,13444,11439,True,True,True,True,True,True,True,0
4,14,-11,132,49,1651,5317,13476,11480,True,True,True,True,True,True,True,0
4,15,0,133,50,1657,5334,13492,11495,True,True,True,True,True,True,True,0
4,16,-12,133,50,1669,5342,13544,11545,True,True,True,True,False,False,False,2
4,17,-1,133,50,1685,5348,13582,11562,True,True,True,True,False,False,False,4
4,18,-10,133,49,1693,5355,13611,11628,True,True,True,False,False,False,False,7
4,19,-11,133,48,1708,5369,13653,11658,True,True,True,False,False,False,False,10
4,20,-9,134,49,1711,5373,13692,11686,True,True,True,False,False,False,False,13
4,21,0,134,48,1727,5382,13710,11715,True,True,True,False,False,False,False,16
4,22,-8,134,49,1739,5389,13735,11747,True,True,True,False,False,False,False,19
4,23,-4,134,48,1742,5399,13795,11783,True,True,True,False,False,False,False,22
4,24,-15,134,49,1758,5414,13809,11823,True,True,False,False,False,False,False,26
4,25,-6,135,48,1766,5419,13853,11868,True,True,False,False,False,False,False,30
4,26,-2,135,48,1785,5431,13882,11907,True,True,False,False,False,False,False,34
4,27,-12,135,48,1787,5436,13939,11919,True,True,False,False,False,False,False,38
4,28,-3,135,49,1799,5449,13957,11965,True,True,False,False,False,False,False,42
4,29,-15,135,48,1815,5460,14008,11993,True,True,False,False,False,False,False,46
4,30,-10,136,50,1825,5469,14041,12043,True,True,False,False,False,False,False,50
4,31,-5,136,48,1833,5470,14078,12083,True,True,False,False,False,False,False,54
4,32,0,136,48,1841,5480,14114,12117,True,True,False,False,False,False,False,58
4,33,-11,136,49,1856,5488,14120,12126,True,True,False,False,False,False,False,62
4,34,-12,136,49,1863,5498,14173,12164,True,True,False,False,False,False,False,66
4,35,-4,137,48,1880,5510,14195,12224,True,True,False,False,False,False,False,70
4,36,-13,137,50,1885,5520,14259,12239,True,True,False,False,False,False,False,74
4,37,-8,137,52,1896,5530,14261,12266,True,False,False,False,False,False,False,79
4,38,-2,137,52,1912,5534,14313,12303,True,False,False,False,False,False,False,84
4,39,-6,137,52,1928,5547,14332,12349,True,False,False,False,False,False,False,89
4,40,-7,138,52,1936,5553,14370,12370,False,False,False,False,False,False,False,95
4,41,-7,138,50,1948,5564,14433,12409,False,True,False,False,False,False,False,100
4,42,-10,138,50,1961,5569,14440,12435,False,True,False,False,False,False,False,100
4,43,-7,138,50,1967,5579,14479,12496,False,True,False,False,False,False,False,100
4,44,-6,138,51,1977,5587,14532,12511,False,False,False,False,False,False,False,100
4,45,-8,139,49,1993,5604,14558,12564,False,True,False,False,False,False,False,100
4,46,-9,139,52,2002,5609,14585,12594,False,False,False,False,False,False,False,100
4,47,-10,139,52,2014,5621,14612,12641,False,False,False,False,False,False,False,100
4,48,-9,139,49,2027,5630,14655,12652,False,True,False,False,False,False,False,100
4,49,-1,139,52,2034,5633,14708,12684,False,False,False,False,False,False,False,100
4,50,-13,140,51,2047,5644,14722,12744,False,False,False,False,False,False,False,100
4,51,-4,140,50,2052,5652,14754,12777,False,True,False,False,False,False,False,100
4,52,-13,140,52,2065,5663,14813,12787,False,False,False,False,False,False,False,100
4,53,-8,140,50,2077,5672,14849,12838,False,True,False,False,False,False,False,100
4,54,-12,140,52,2085,5683,14860,12886,False,False,False,False,False,False,False,100
4,55,-9,141,50,2094,5690,14924,12922,False,True,False,False,False,False,False,100
4,56,-15,141,52,2107,5700,14927,12933,False,False,False,False,False,False,False,100
4,57,-7,141,51,2116,5706,14972,12991,False,False,False,False,False,False,False,100
4,58,-11,141,52,2129,5715,15006,13027,False,False,False,False,False,False,False,100
4,59,-6,141,51,2143,5730,15038,13054,False,False,False,False,False,False,False,100
4,60,-6,142,51,2156,5739,15085,13086,False,False,False,False,False,False,False,100
5,1,-15,130,50,1300,5000,12000,1000,True,True,True,True,True,True,True,0
5,2,-4,130,48,1511,5212,13056,11042,True,True,True,True,True,True,True,0
5,3,-3,130,49,1522,5226,13083,11081,True,True,True,True,True,True,True,0
5,4,-13,130,50,1537,5227,13122,11127,True,True,True,True,True,True,True,0
5,5,-9,131,49,1550,5238,13154,11167,True,True,True,True,True,True,True,0
5,6,-5,131,48,1564,5245,13204,11196,True,True,True,True,True,True,True,0
5,7,-14,131,48,1574,5257,13237,11237,True,True,True,True,True,True,True,0
5,8,-1,131,49,1587,5269,13255,11262,True,True,True,True,True,True,True,0
5,9,-12,131,48,1592,5279,13313,11285,True,True,True,True,True,True,True,0
5,10,-8,132,49,1604,5282,13341,11333,True,True,True,True,True,True,True,0
5,11,-5,132,48,1612,5297,13378,11356,True,True,True,True,True,True,True,0
5,12,-2,132,50,1628,5304,13390,11391,True,True,True,True,True,True,True,0
5,13,-9,132,50,1642,5311,13439,11446,True,True,True,True,True,True,True,0
5,14,-10,132,49,1646,5322,13474,11479,True,True,True,True,True,True,True,0
5,15,-6,133,49,1657,5328,13513,11501,True,True,True,True,False,False,False,2
5,16,-1,133,50,1671,5337,13539,11552,True,True,True,True,False,False,False,4
5,17,-8,133,50,1685,5349,13588,11570,True,True,True,True,False,False,False,6
5,18,-7,133,50,1691,5358,13627,11621,True,True,True,False,False,False,False,9
5,19,-9,133,48,1703,5365,13653,11653,True,True,True,False,False,False,False,12
5,20,-3,134,50,1713,5372,13684,11666,True,True,True,False,False,False,False,15
5,21,-6,134,50,1723,5383,13728,11709,True,True,True,False,False,False,False,18
5,22,-13,134,48,1737,5390,13739,11749,True,True,True,False,False,False,False,21
5,23,-9,134,48,1743,5405,13780,11778,True,True,True,False,False,False,False,24
5,24,-9,134,48,1763,5415,13807,11809,True,True,False,False,False,False,False,28
5,25,-10,135,48,1767,5424,13842,11841,True,True,False,False,False,False,False,32
5,26,-15,135,49,1779,5431,13887,11893,True,True,False,False,False,False,False,36
5,27,-8,135,48,1793,5436,13924,11926,True,True,False,False,False,False,False,40
5,28,-15,135,50,1799,5443,13966,11974,True,True,False,False,False,False,False,44
5,29,-2,135,48,1811,5456,13995,11991,True,True,False,False,False,False,False,48
5,30,-4,136,50,1822,5463,14026,12023,True,True,False,False,False,False,False,52
5,31,-15,136,48,1833,5471,14063,12060,True,True,False,False,False,False,False,56
5,32,-2,136,50,1845,5481,14086,12104,True,True,False,False,False,False,False,60
5,33,0,136,48,1861,5493,14140,12135,True,True,False,False,False,False,False,64
5,34,-12,136,48,1870,5503,14171,12184,True,True,False,False,False,False,False,68
5,35,-2,137,50,1881,5514,14194,12214,True,True,False,False,False,False,False,72
5,36,-12,137,50,1889,5521,14254,12233,True,True,False,False,False,False,False,76
5,37,-10,137,49,1899,5526,14293,12290,True,True,False,False,False,False,False,80
5,38,-15,137,50,1912,5537,14304,12318,True,True,False,False,False,False,False,84
5,39,0,137,52,1921,5546,14336,12356,True,False,False,False,False,False,False,89
5,40,-8,138,51,1931,5552,14386,12370,False,False,False,False,False,False,False,95
5,41,-6,138,50,1947,5566,14434,12401,False,True,False,False,False,False,False,100
5,42,-3,138,50,1952,5574,14441,12442,False,True,False,False,False,False,False,100
5,43,-15,138,51,1969,5583,14496,12484,False,False,False,False,False,False,False,100
5,44,-9,138,52,1982,5590,14516,12534,False,False,False,False,False,False,False,100
5,45,-5,139,51,1985,5601,14541,12544,False,False,False,False,False,False,False,100
5,46,-8,139,50,1998,5609,14601,12599,False,True,False,False,False,False,False,100
5,47,-13,139,52,2009,5619,14611,12630,False,False,False,False,False,False,False,100
5,48,-15,139,51,2020,5627,14672,12669,False,False,False,False,False,False,False,100
5,49,-3,139,52,2035,5640,14682,12713,False,False,False,False,False,False,False,100
5,50,-13,140,50,2040,5647,14730,12743,False,True,False,False,False,False,False,100
5,51,-12,140,50,2050,5655,14758,12756,False,True,False,False,False,False,False,100
5,52,-8,140,52,2061,5664,14800,12787,False,False,False,False,False,False,False,100
5,53,-14,140,52,2074,5674,14854,12854,False,False,False,False,False,False,False,100
5,54,-6,140,49,2086,5680,14867,12861,False,True,False,False,False,False,False,100
5,55,-10,141,51,2096,5692,14899,12892,False,False,False,False,False,False,False,100
5,56,-9,141,52,2113,5698,14948,12935,False,False,False,False,False,False,False,100
5,57,-8,141,50,2120,5708,14961,12971,False,True,False,False,False,False,False,100
5,58,-1,141,50,2135,5717,15025,13027,False,True,False,False,False,False,False,100
5,59,-5,141,51,2138,5722,15059,13031,False,False,False,False,False,False,False,100
5,60,-9,142,50,2150,5736,15072,13074,False,True,False,False,False,False,False,100
6,1,-13,130,48,1300,5000,12000,1000,True,True,True,True,True,True,True,0
6,2,-13,130,49,1520,5217,13048,11052,True,True,True,True,True,True,True,0
6,3,-11,130,50,1532,5219,13085,11093,True,True,True,True,True,True,True,0
6,4,-6,130,50,1534,5234,13134,11125,True,True,True,True,True,True,True,0
6,5,-4,131,50,1548,5244,13148,11152,True,True,True,True,True,True,True,0
6,6,-12,131,48,1559,5250,13176,11175,True,True,True,True,True,True,True,0
6,7,-8,131,50,1575,5257,13240,11214,True,True,True,True,True,True,True,0
6,8,-13,131,48,1583,5268,13250,11248,True,True,True,True,True,True,True,0
6,9,-14,131,50,1597,5275,13314,11286,True,True,True,True,True,True,True,0
6,10,-13,132,48,1608,5283,13345,11319,True,True,True,True,True,True,True,0
6,11,-4,132,50,1615,5294,13384,11359,True,True,True,True,True,True,True,0
6,12,-8,132,49,1627,5301,13411,11408,True,True,True,True,True,True,True,0
6,13,-8,132,50,1641,5308,13454,11441,True,True,True,True,True,True,True,0
6,14,-4,132,50,1643,5320,13487,11476,True,True,True,True,True,True,True,0
6,15,-7,133,50,1657,5330,13491,11492,True,True,True,True,True,True,True,0
6,16,-4,133,48,1671,5336,13545,11534,True,True,True,True,False,False,False,2
6,17,-1,133,50,1683,5352,13567,11568,True,True,True,False,False,False,False,5
6,18,-11,133,48,1697,5354,13622,11627,True,True,True,False,False,False,False,8
6,19,-2,133,50,1701,5364,13647,11634,True,True,True,False,False,False,False,11
6,20,-5,134,49,1713,5379,13677,11685,True,True,True,False,False,False,False,14
6,21,-14,134,49,1722,5388,13722,11724,True,True,True,False,False,False,False,17
6,22,-14,134,48,1735,5395,13768,11755,True,True,True,False,False,False,False,20
6,23,-8,134,48,1748,5405,13773,11780,True,True,True,False,False,False,False,23
6,24,-2,134,50,1753,5414,13807,11822,True,True,False,False,False,False,False,27
6,25,-3,135,48,1766,5416,13868,11857,True,True,False,False,False,False,False,31
6,26,-3,135,49,1775,5425,13905,11901,True,True,False,False,False,False,False,35
6,27,-3,135,48,1794,5434,13928,11924,True,True,False,False,False,False,False,39
6,28,-11,135,49,1803,5445,13971,11967,True,True,False,False,False,False,False,43
6,29,-8,135,50,1813,5455,14006,11988,True,True,False,False,False,False,False,47
6,30,-14,136,49,1824,5466,14035,12031,True,True,False,False,False,False,False,51
6,31,-2,136,49,1831,5470,14061,12053,True,True,False,False,False,False,False,55
6,32,-8,136,48,1844,5484,14112,12098,True,True,False,False,False,False,False,59
6,33,-4,136,49,1860,5490,14136,12142,True,True,False,False,False,False,False,63
6,34,-2,136,50,1866,5505,14164,12158,True,True,False,False,False,False,False,67
6,35,-3,137,48,1879,5509,14193,12216,True,True,False,False,False,False,False,71
6,36,-1,137,49,1893,5517,14239,12230,True,True,False,False,False,False,False,75
6,37,-2,137,49,1901,5532,14261,12290,True,True,False,False,False,False,False,79
6,38,0,137,51,1916,5536,14299,12317,True,False,False,False,False,False,False,84
6,39,-13,137,49,1921,5548,14343,12349,True,True,False,False,False,False,False,88
6,40,-9,138,49,1937,5558,14399,12373,False,True,False,False,False,False,False,93
6,41,-1,138,49,1945,5563,14420,12406,False,True,False,False,False,False,False,98
6,42,-8,138,52,1956,5569,14444,12460,False,False,False,False,False,False,False,100
6,43,-3,138,49,1969,5580,14472,12491,False,True,False,False,False,False,False,100
6,44,-15,138,52,1976,5594,14518,12510,False,False,False,False,False,False,False,100
6,45,-6,139,49,1989,5601,14548,12567,False,True,False,False,False,False,False,100
6,46,-7,139,52,1997,5607,14581,12605,False,False,False,False,False,False,False,100
6,47,-15,139,52,2012,5619,14613,12620,False,False,False,False,False,False,False,100
6,48,-11,139,51,2027,5631,14670,12663,False,False,False,False,False,False,False,100
6,49,-3,139,52,2031,5632,14701,12706,False,False,False,False,False,False,False,100
6,50,-12,140,49,2043,5641,14723,12748,False,True,False,False,False,False,False,100
6,51,-6,140,52,2059,5658,14779,12752,False,False,False,False,False,False,False,100
6,52,-3,140,49,2066,5659,14810,12809,False,True,False,False,False,False,False,100
6,53,-13,140,52,2075,5675,14828,12829,False,False,False,False,False,False,False,100
6,54,-11,140,51,2087,5679,14886,12864,False,False,False,False,False,False,False,100
6,55,-15,141,52,2103,5691,14898,12917,False,False,False,False,False,False,False,100
